player_id,player,team,pos,season,week,snaps,snaps_pct,routes,routes_pct,rush_att,rush_att_pct,targets,targets_pct,catchable_tgts,catchable_tgts_pct,ez_tgts,ez_tgts_pct,inside5_rush,inside5_rush_pct,sdd_snaps,sdd_snaps_pct,ldd_snaps,ldd_snaps_pct,two_min_snaps,two_min_snaps_pct,tprr,team_sdd_snaps,team_ldd_snaps,team_ez_tgts,team_third_fourth_pass,team_inside5_rush,team_snaps,team_routes,team_targets,team_rush_att,team_two_min_snaps
1f970f47-a072-4c76-b236-fd5008b21191,Nick Westbrook-Ikhine,MIA,WR,2025,1,20,43.5,15,41.7,0,0.0,1,3.3,1,100.0,0,0.0,0,0.0,1,33.3,5,45.5,0,0.0,6.7,3,11,1,9,0,46,36,30,10,0
a2cadcf6-bce7-4926-a2f0-2539ebec165c,Kenneth Walker III,SEA,RB,2025,1,20,40.8,9,34.6,10,41.7,3,13.6,3,100.0,0,0.0,0,0.0,1,25.0,1,14.3,2,16.7,33.3,4,7,0,7,2,49,26,22,24,12
70935f39-1ff7-4fbe-bc22-a968cd77c0d3,George Kittle,SF,TE,2025,1,20,27.8,13,33.3,0,0.0,4,12.1,4,100.0,0,0.0,0,0.0,0,0.0,4,44.4,0,0.0,30.8,11,9,3,9,0,72,39,33,31,0
667f117f-b46b-4507-b314-1080710328f6,Brycen Tremayne,CAR,WR,2025,1,19,31.1,10,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,54.5,3,25.0,6,35.3,0.0,11,12,0,9,0,61,40,30,20,17
dde39a38-5c46-464b-a368-dcb7354c519f,Braelon Allen,NYJ,RB,2025,1,19,30.6,3,12.0,6,16.2,0,0.0,0,0.0,0,0.0,0,0.0,3,37.5,1,10.0,0,0.0,0.0,8,10,0,5,3,62,25,18,37,6
7052b38c-117e-4b4f-847e-4010fd0a7997,Jacory Croskey-Merritt,WAS,RB,2025,1,19,29.2,7,18.9,10,40.0,1,3.4,0,0.0,0,0.0,0,0.0,2,33.3,0,0.0,0,0.0,14.3,6,8,1,7,0,65,37,29,25,10
329b5077-f730-4d2b-943d-92ecab387041,Jaylin Lane,WAS,WR,2025,1,19,29.2,12,32.4,0,0.0,2,6.9,2,100.0,0,0.0,0,0.0,1,16.7,4,50.0,6,60.0,16.7,6,8,1,7,0,65,37,29,25,10
f7e583c7-6864-4f1c-b610-7f4615a7196b,Tyler Allgeier,ATL,RB,2025,1,18,25.4,6,12.8,10,43.5,0,0.0,0,0.0,0,0.0,1,33.3,2,40.0,1,7.1,0,0.0,0.0,5,14,3,10,3,71,47,39,23,7
14b863e1-dc93-41d0-94f4-1743fff8e5e1,Isaiah Bond,CLE,WR,2025,1,18,25.4,11,22.9,0,0.0,1,2.4,1,100.0,0,0.0,0,0.0,3,37.5,4,28.6,0,0.0,9.1,8,14,1,10,4,71,48,41,23,5
3370de69-cd2b-41f2-9716-bffb659a9a2f,Jayden Reed,GB,WR,2025,1,18,38.3,12,52.2,0,0.0,5,22.7,4,80.0,1,50.0,0,0.0,1,20.0,6,100.0,0,0.0,41.7,5,6,2,6,1,47,23,22,23,0
4e277956-5bb3-4e0a-b38b-470907848e4b,Brian Robinson,SF,RB,2025,1,18,25.0,7,17.9,9,29.0,2,6.1,1,50.0,0,0.0,0,0.0,1,9.1,0,0.0,0,0.0,28.6,11,9,3,9,0,72,39,33,31,0
10d47ed6-b230-41eb-8387-e5e5d6010153,Chris Moore,WAS,WR,2025,1,18,27.7,9,24.3,0,0.0,1,3.4,1,100.0,0,0.0,0,0.0,2,33.3,2,25.0,1,10.0,11.1,6,8,1,7,0,65,37,29,25,10
a2ce2d86-54e6-420a-adf4-b9f8ed18787b,Elijah Higgins,ARI,TE,2025,1,17,27.9,7,18.4,0,0.0,2,7.1,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,28.6,2,12,1,7,1,61,38,28,23,0
6c443211-b64a-4bd7-a517-98dc3ba34b2c,DeAndre Hopkins,BAL,WR,2025,1,17,34.0,12,54.5,0,0.0,2,11.1,2,100.0,0,0.0,0,0.0,0,0.0,7,63.6,0,0.0,16.7,0,11,1,6,0,50,22,18,28,0
8e133a8a-07d0-47d2-9afc-d02c63b97565,Luther Burden III,CHI,WR,2025,1,17,27.0,10,22.7,0,0.0,1,3.1,1,100.0,0,0.0,0,0.0,1,50.0,1,8.3,3,50.0,10.0,2,12,1,10,0,63,44,32,19,6
83991c64-2c8f-414b-adb6-dfa7973159db,Luke Musgrave,GB,TE,2025,1,17,36.2,4,17.4,0,0.0,1,4.5,1,100.0,0,0.0,0,0.0,3,60.0,0,0.0,0,0.0,25.0,5,6,2,6,1,47,23,22,23,0
199650c1-792e-4a57-b63e-c9ddde2a6755,DJ Giddens,IND,RB,2025,1,17,24.3,1,3.0,12,32.4,0,0.0,0,0.0,0,0.0,1,20.0,4,36.4,1,11.1,0,0.0,0.0,11,9,2,9,5,70,33,29,37,0
12106509-e9dc-4927-a0d2-5aceeb65d42d,Jack Stoll,NO,TE,2025,1,17,25.0,5,10.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,50.0,2,16.7,2,9.5,0.0,6,12,4,11,1,68,49,41,20,21
ad3a5c80-259e-4733-a181-0152689972ca,Chris Manhertz,NYG,TE,2025,1,17,27.4,3,6.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,80.0,0,0.0,0,0.0,0.0,5,14,2,11,1,62,45,27,17,0
a4035ddb-9f9b-4a81-9153-e6c8cd2fe3c7,Kylen Granson,PHI,TE,2025,1,17,27.4,4,11.8,0,0.0,1,5.0,1,100.0,0,0.0,0,0.0,2,28.6,2,20.0,0,0.0,25.0,7,10,0,6,2,62,34,20,25,5
ff907e4d-9cd3-452d-be41-9770e7709321,Tylan Wallace,BAL,WR,2025,1,16,32.0,5,22.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,27.3,0,0.0,0.0,0,11,1,6,0,50,22,18,28,0
5bdda924-3869-4d1b-bca4-e99bc6b7e2b1,Jackson Hawes,BUF,TE,2025,1,16,20.5,2,3.8,0,0.0,1,2.3,1,100.0,0,0.0,0,0.0,5,41.7,0,0.0,0,0.0,50.0,12,10,5,9,6,78,53,43,22,8
94949848-4c8d-4d83-921b-1c3adb5b16f1,Tyrell Shavers,BUF,WR,2025,1,16,20.5,5,9.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,41.7,0,0.0,0,0.0,0.0,12,10,5,9,6,78,53,43,22,8
aa262ce5-6d23-4bc4-8fce-f54b2ebc69ee,Jaylin Noel,HOU,WR,2025,1,16,28.1,13,38.2,0,0.0,2,7.7,1,50.0,0,0.0,0,0.0,0,0.0,9,100.0,4,50.0,15.4,3,9,0,5,0,57,34,26,23,8
302f2b22-be97-4120-bd47-87c1bed8dd89,Elijah Arroyo,SEA,TE,2025,1,16,32.7,10,38.5,0,0.0,1,4.5,1,100.0,0,0.0,0,0.0,0,0.0,3,42.9,1,8.3,10.0,4,7,0,7,2,49,26,22,24,12
9b4628dc-c57f-44d1-b7b0-c8a9f0103fa4,Mike Gesicki,CIN,TE,2025,1,15,30.6,11,37.9,0,0.0,3,13.6,1,33.3,1,50.0,0,0.0,4,50.0,4,50.0,1,50.0,27.3,8,8,2,8,2,49,29,22,20,2
9edf9141-b4b6-4f2b-b31a-788023510e71,John FitzPatrick,GB,TE,2025,1,15,31.9,4,17.4,0,0.0,1,4.5,1,100.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,25.0,5,6,2,6,1,47,23,22,23,0
8ce3e1a6-a488-40c5-a47f-1cf1526c290f,Dare Ogunbowale,HOU,RB,2025,1,15,26.3,8,23.5,2,8.7,2,7.7,2,100.0,0,0.0,0,0.0,0,0.0,9,100.0,6,75.0,25.0,3,9,0,5,0,57,34,26,23,8
ab44049f-67a1-4103-adc3-010d9ed05095,Parker Washington,JAC,WR,2025,1,15,23.8,6,18.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,30.0,0,0.0,0.0,5,10,1,7,0,63,33,28,28,5
a85cd240-090d-47c2-92b0-0930677a770a,Daniel Bellinger,NYG,TE,2025,1,15,24.2,8,17.8,0,0.0,1,3.7,1,100.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,12.5,5,14,2,11,1,62,45,27,17,0
30deec0c-0006-4685-bacb-8e6465af938e,Luke Schoonmaker,DAL,TE,2025,1,14,25.0,4,11.4,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,2,40.0,0,0.0,1,7.7,25.0,5,7,3,10,2,56,35,32,21,13
c63edaa5-8978-4195-b524-8de3b0a7981f,KeAndre Lambert-Smith,LAC,WR,2025,1,14,22.6,7,17.1,0,0.0,1,2.9,0,0.0,1,25.0,0,0.0,2,40.0,1,9.1,0,0.0,14.3,5,11,4,8,0,62,41,34,18,0
d2917a8b-4373-40d4-9226-c9e903539c76,Zaire Mitchell-Paden,BAL,TE,2025,1,14,28.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,11,1,6,0,50,22,18,28,0
59471ae6-b004-4818-a36c-65d77332f276,Devaughn Vele,NO,WR,2025,1,14,20.6,9,18.4,0,0.0,2,4.9,1,50.0,1,25.0,0,0.0,0,0.0,2,16.7,6,28.6,22.2,6,12,4,11,1,68,49,41,20,21
1a03444a-f582-40d8-a139-7eabfd3d5003,Adonai Mitchell,IND,WR,2025,1,14,20.0,5,15.2,0,0.0,2,6.9,2,100.0,0,0.0,0,0.0,0,0.0,3,33.3,0,0.0,40.0,11,9,2,9,5,70,33,29,37,0
6a98dd72-0d14-4042-9390-c929374285d4,Rachaad White,TB,RB,2025,1,14,25.0,8,21.6,2,11.1,1,3.4,1,100.0,0,0.0,0,0.0,1,11.1,7,77.8,3,37.5,12.5,9,9,1,8,0,56,37,29,18,8
862a3cce-0028-4fd3-a532-b90cf6df99c7,Samaje Perine,CIN,RB,2025,1,13,26.5,10,34.5,0,0.0,2,9.1,2,100.0,0,0.0,0,0.0,2,25.0,6,75.0,2,100.0,20.0,8,8,2,8,2,49,29,22,20,2
29d9420e-0b6b-4663-afd2-3750e968eb28,D'Wayne Eskridge,MIA,WR,2025,1,13,28.3,13,36.1,0,0.0,2,6.7,1,50.0,0,0.0,0,0.0,0,0.0,4,36.4,0,0.0,15.4,3,11,1,9,0,46,36,30,10,0
123f6592-00e8-4072-996d-3f865682ed09,Payne Durham,TB,TE,2025,1,13,23.2,5,13.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,33.3,0,0.0,0,0.0,0.0,9,9,1,8,0,56,37,29,18,8
eca553b8-299e-46e9-ab6a-f71183ab0a79,Jeremy McNichols,WAS,RB,2025,1,13,20.0,5,13.5,4,16.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.7,1,12.5,3,30.0,0.0,6,8,1,7,0,65,37,29,25,10
f4ff5901-b3f7-48db-a432-452ec47c6850,David Moore,CAR,WR,2025,1,12,19.7,6,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,18.2,2,16.7,2,11.8,0.0,11,12,0,9,0,61,40,30,20,17
81990179-e954-4e54-9891-ee31806ac0c7,Tyler Badie,DEN,RB,2025,1,12,16.9,11,25.6,0,0.0,5,13.9,3,60.0,1,50.0,0,0.0,1,12.5,5,45.5,4,66.7,45.5,8,11,2,11,0,71,43,36,26,6
08e71dae-2224-49f3-98b6-0f4f1b157dfa,Ollie Gordon II,MIA,RB,2025,1,12,26.1,9,25.0,2,20.0,1,3.3,1,100.0,0,0.0,0,0.0,1,33.3,2,18.2,0,0.0,11.1,3,11,1,9,0,46,36,30,10,0
0d61bea5-d356-455e-982a-2ad5bcabfe6f,Tank Bigsby,JAC,RB,2025,1,12,19.0,7,21.2,5,17.9,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,1,10.0,0,0.0,0.0,5,10,1,7,0,63,33,28,28,5
79c13577-00f5-46c9-a9a3-b1bffeb94044,Malik Heath,GB,WR,2025,1,11,23.4,4,17.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.7,0,0.0,0.0,5,6,2,6,1,47,23,22,23,0
36bcfdaa-68d9-4521-a1dd-b935eb845fc9,Najee Harris,LAC,RB,2025,1,11,17.7,6,14.6,1,5.6,1,2.9,1,100.0,0,0.0,0,0.0,0,0.0,2,18.2,0,0.0,16.7,5,11,4,8,0,62,41,34,18,0
1d57049b-db4a-4a0f-bcff-c67dc350991a,Greg Dortch,ARI,WR,2025,1,10,16.4,8,21.1,0,0.0,1,3.6,1,100.0,0,0.0,0,0.0,0,0.0,5,41.7,0,0.0,12.5,2,12,1,7,1,61,38,28,23,0
61e88b78-e748-49f7-b65a-837733ed2e06,Brevyn Spann-Ford,DAL,TE,2025,1,10,17.9,4,11.4,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,25.0,5,7,3,10,2,56,35,32,21,13
505be8e1-c606-467a-a6db-088371a0791e,Elijah Moore,BUF,WR,2025,1,10,12.8,7,13.2,1,4.5,1,2.3,1,100.0,0,0.0,0,0.0,2,16.7,3,30.0,0,0.0,14.3,12,10,5,9,6,78,53,43,22,8
76d936d7-1b4c-4817-8c79-8f9151314be5,Ashton Dulin,IND,WR,2025,1,10,14.3,0,0.0,1,2.7,0,0.0,0,0.0,0,0.0,0,0.0,2,18.2,1,11.1,0,0.0,0.0,11,9,2,9,5,70,33,29,37,0
56cc0f2d-52f4-4559-9374-b0df76b9a110,Blake Corum,LA,RB,2025,1,10,17.5,5,15.6,1,4.3,1,3.7,1,100.0,0,0.0,0,0.0,0,0.0,2,20.0,0,0.0,20.0,5,10,1,7,3,57,32,27,23,0
a81c8d8a-7a0f-4a0e-96d3-f2c2db58c01f,Devin Singletary,NYG,RB,2025,1,10,16.1,6,13.3,3,17.6,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,1,7.1,0,0.0,0.0,5,14,2,11,1,62,45,27,17,0
366cca02-7b77-4ed1-92da-54f37ff21a46,Ben Skowronek,PIT,WR,2025,1,10,18.5,5,14.7,0,0.0,1,3.6,1,100.0,0,0.0,0,0.0,1,33.3,0,0.0,0,0.0,20.0,3,8,1,6,1,54,34,28,19,5
64eef8f3-8f61-447d-bca1-b52b6824d873,Roman Wilson,PIT,WR,2025,1,10,18.5,7,20.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0,2,40.0,0.0,3,8,1,6,1,54,34,28,19,5
d8fac662-3f29-4c24-b60f-066884a04068,Chimere Dike,TEN,WR,2025,1,10,18.2,5,14.7,1,4.8,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,4,28.6,0,0.0,20.0,3,14,0,9,1,55,34,25,21,4
40435b69-e78b-4fd1-8425-b332d28d5c05,Mitchell Evans,CAR,TE,2025,1,9,14.8,3,7.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,18.2,0,0.0,0,0.0,0.0,11,12,0,9,0,61,40,30,20,17
f6f340d3-84e5-4514-acc3-3a9b4c5e43b6,Kyle Monangai,CHI,RB,2025,1,9,14.3,7,15.9,0,0.0,1,3.1,1,100.0,0,0.0,0,0.0,0,0.0,1,8.3,2,33.3,14.3,2,12,1,10,0,63,44,32,19,6
38e3f537-becc-4e8d-a35d-7f3927482464,Chris Brooks,GB,RB,2025,1,9,19.1,3,13.0,1,4.3,1,4.5,1,100.0,0,0.0,0,0.0,0,0.0,3,50.0,0,0.0,33.3,5,6,2,6,1,47,23,22,23,0
0154fd2e-e285-4ee1-82e2-cc6ccf0ce1fe,LeQuint Allen,JAC,RB,2025,1,9,14.3,6,18.2,1,3.6,1,3.6,1,100.0,0,0.0,0,0.0,0,0.0,8,80.0,1,20.0,16.7,5,10,1,7,0,63,33,28,28,5
8db19916-2aec-4c72-bdb0-f084da98bda8,Zamir White,LV,RB,2025,1,9,14.8,5,12.5,3,14.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,30.0,0,0.0,0.0,7,10,1,10,1,61,40,33,21,7
b54e8a9d-003d-4c52-bb41-66444f4dd4bb,Kendre Miller,NO,RB,2025,1,9,13.2,2,4.1,5,25.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.7,1,8.3,0,0.0,0.0,6,12,4,11,1,68,49,41,20,21
55f30a94-df41-42e5-a5d3-7397401331b3,Eric Saubert,SEA,TE,2025,1,9,18.4,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0.0,4,7,0,7,2,49,26,22,24,12
fb25fcfe-4bf5-47cb-b8d8-599029107f71,KhaDarel Hodge,ATL,WR,2025,1,8,11.3,8,17.0,0,0.0,1,2.6,0,0.0,1,33.3,0,0.0,0,0.0,1,7.1,7,100.0,12.5,5,14,3,10,3,71,47,39,23,7
5d571d84-d446-4515-8ba1-1590b8ab777a,Ray Davis,BUF,RB,2025,1,8,10.3,6,11.3,1,4.5,1,2.3,1,100.0,0,0.0,0,0.0,1,8.3,0,0.0,2,25.0,16.7,12,10,5,9,6,78,53,43,22,8
80dbb8e4-fe03-4cee-8a74-63226f3a3e6f,Miles Sanders,DAL,RB,2025,1,8,14.3,3,8.6,4,19.0,1,3.1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.3,5,7,3,10,2,56,35,32,21,13
7c9b004c-f12b-4769-82cd-7c9d3cfe7eae,Isaiah Davis,NYJ,RB,2025,1,8,12.9,4,16.0,2,5.4,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,6,60.0,2,33.3,0.0,8,10,0,5,3,62,25,18,37,6
faf22cf7-07e2-4e72-b5f8-cc2589ea5997,AJ Dillon,PHI,RB,2025,1,8,12.9,2,5.9,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.3,2,20.0,0,0.0,0.0,7,10,0,6,2,62,34,20,25,5
4e5e0d79-085e-4687-b1cf-09bfda5e3063,Scott Miller,PIT,WR,2025,1,8,14.8,4,11.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,3,8,1,6,1,54,34,28,19,5
31e51db0-674d-43fa-862c-bcd108980b1a,Tez Johnson,TB,WR,2025,1,8,14.3,5,13.5,0,0.0,1,3.4,1,100.0,0,0.0,0,0.0,1,11.1,2,22.2,1,12.5,20.0,9,9,1,8,0,56,37,29,18,8
c4909a2c-162e-4b16-8dec-f4e3e36016c7,Ko Kieft,TB,TE,2025,1,8,14.3,2,5.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.1,0,0.0,0,0.0,0.0,9,9,1,8,0,56,37,29,18,8
1f8d0b54-5b5c-4263-8d67-7a23a518825c,Ryan Miller,TB,WR,2025,1,8,14.3,4,10.8,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0,3,33.3,0,0.0,0,0.0,25.0,9,9,1,8,0,56,37,29,18,8
bb4ef656-a346-4d92-99b7-7e3d1991c755,Ben Sinnott,WAS,TE,2025,1,8,12.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,0.0,6,8,1,7,0,65,37,29,25,10
aa6757d8-d077-4484-865e-d35e723dd2af,Woody Marks,HOU,RB,2025,1,7,12.3,3,8.8,3,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0,0.0,3,9,0,5,0,57,34,26,23,8
8c0d19e4-dc18-4c91-9e74-956d6cd42860,Tim Patrick,JAC,WR,2025,1,7,11.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0.0,5,10,1,7,0,63,33,28,28,5
c347da52-ea8f-45ae-a5d5-1b4e460d8a48,Dameon Pierce,HOU,RB,2025,1,7,12.3,3,8.8,3,13.0,1,3.8,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.3,3,9,0,5,0,57,34,26,23,8
aa3b3c47-4350-435c-be61-dfe5fd10aca2,Brashard Smith,KC,RB,2025,1,7,12.1,6,12.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.3,0,0.0,0.0,5,12,1,12,0,58,47,35,10,13
c231e113-ccee-4e39-a8ce-9ba3dcb58d31,Derius Davis,LAC,WR,2025,1,7,11.3,3,7.3,1,5.6,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,0.0,5,11,4,8,0,62,41,34,18,0
b95a4342-e21d-4ebc-890a-f3afe987c1b2,Benjamin Yurosek,MIN,TE,2025,1,7,14.3,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,0.0,5,8,1,6,0,49,25,18,24,1
cddd23eb-a339-47f1-bc5f-3c37072e26a3,Kyle Williams,NE,WR,2025,1,7,10.3,5,9.4,0,0.0,1,2.3,1,100.0,0,0.0,0,0.0,0,0.0,1,11.1,1,9.1,20.0,9,9,3,10,1,68,53,43,15,11
e4428037-e731-4af3-8430-6c7662d221e9,Cam Skattebo,NYG,RB,2025,1,7,11.3,3,6.7,2,11.8,2,7.4,2,100.0,0,0.0,1,100.0,1,20.0,0,0.0,0,0.0,66.7,5,14,2,11,1,62,45,27,17,0
66ca01c8-310f-4166-b011-d3ce17829542,Van Jefferson,TEN,WR,2025,1,7,12.7,3,8.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,14.3,0,0.0,0.0,3,14,0,9,1,55,34,25,21,4
c2fac9d0-6eda-4778-9068-8609a447c01d,Durham Smythe,CHI,TE,2025,1,6,9.5,1,2.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2,12,1,10,0,63,44,32,19,6
18720868-40ca-4596-b278-b80b4d3c210b,Shane Zylstra,DET,TE,2025,1,6,9.2,1,2.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,28.6,0,0.0,0,0.0,0.0,7,13,1,15,0,65,43,36,21,0
d49016e9-8ec3-499a-966e-f6e6a8a6cea7,Hunter Long,JAC,TE,2025,1,6,9.5,2,6.1,0,0.0,1,3.6,1,100.0,1,100.0,0,0.0,0,0.0,1,10.0,0,0.0,50.0,5,10,1,7,0,63,33,28,28,5
90a2dd2b-bc87-4ce0-9214-66acbde514d4,Konata Mumpfield,LA,WR,2025,1,6,10.5,3,9.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,10,1,7,3,57,32,27,23,0
92b7cd5f-0a9f-42d0-b486-4102c2f90fb8,Arian Smith,NYJ,WR,2025,1,6,9.7,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,10,0,5,3,62,25,18,37,6
9756663e-321f-4219-ad67-0a93d097062a,Julius Chestnut,TEN,RB,2025,1,6,10.9,2,5.9,2,9.5,0,0.0,0,0.0,0,0.0,1,100.0,1,33.3,1,7.1,0,0.0,0.0,3,14,0,9,1,55,34,25,21,4
078317d9-a4ea-41d7-96ff-f9fcf8c2fec8,Jason Brownlee,KC,WR,2025,1,5,8.6,4,8.5,0,0.0,1,2.9,0,0.0,1,100.0,0,0.0,0,0.0,2,16.7,2,15.4,25.0,5,12,1,12,0,58,47,35,10,13
23eebe48-f8ba-4625-941c-c709669351fa,Robert Tonyan,KC,TE,2025,1,5,8.6,1,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,1,7.7,0.0,5,12,1,12,0,58,47,35,10,13
9842ea3c-30ce-47dd-b8c7-4748f8d988fe,Tre Harris,LAC,WR,2025,1,5,8.1,5,12.2,0,0.0,1,2.9,1,100.0,0,0.0,0,0.0,0,0.0,2,18.2,0,0.0,20.0,5,11,4,8,0,62,41,34,18,0
e51183fa-5f5e-4779-80cf-1727eea911bb,Antonio Gibson,NE,RB,2025,1,5,7.4,3,5.7,1,6.7,1,2.3,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33.3,9,9,3,10,1,68,53,43,15,11
4ec83899-1483-49d7-a534-590a077ddf1b,Devin Neal,NO,RB,2025,1,5,7.4,3,6.1,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.3,0,0.0,0.0,6,12,4,11,1,68,49,41,20,21
620df56e-ad03-4259-afc7-e0a58b6140ec,Will Shipley,PHI,RB,2025,1,5,8.1,3,8.8,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0.0,7,10,0,6,2,62,34,20,25,5
01f482ef-7f66-4248-89c4-a711e34c72bf,Cody White,SEA,WR,2025,1,5,10.2,2,7.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,1,8.3,0.0,4,7,0,7,2,49,26,22,24,12
fa6a6d64-7b5a-4be3-aa53-6e9400cbf9f2,Luke McCaffrey,WAS,WR,2025,1,5,7.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,0.0,6,8,1,7,0,65,37,29,25,10
9b5c428b-20dd-4a8b-ac32-dfe17265c04f,Pat Bryant,DEN,WR,2025,1,4,5.6,2,4.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.1,0,0.0,0.0,8,11,2,11,0,71,43,36,26,6
fbd73988-75d8-4638-89f7-939e4e40ebf9,Bhayshul Tuten,JAC,RB,2025,1,4,6.3,0,0.0,3,10.7,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,0.0,5,10,1,7,0,63,33,28,28,5
1532b59d-a117-42a4-9df8-28f427ba236e,Jack Bech,LV,WR,2025,1,4,6.6,2,5.0,0,0.0,1,3.0,1,100.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,50.0,7,10,1,10,1,61,40,33,21,7
c90f57aa-01e0-4c92-9414-356ca9f25ad1,Colson Yankoff,WAS,TE,2025,1,4,6.2,1,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,0.0,6,8,1,7,0,65,37,29,25,10
64ebfe5c-5dd0-4b21-a46d-05d36f7fc3a0,Travis Vokolek,ARI,TE,2025,1,3,4.9,1,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0.0,2,12,1,7,1,61,38,28,23,0
b7c02828-4e26-41be-925c-39b6ba9674bb,Mitchell Tinsley,CIN,WR,2025,1,3,6.1,2,6.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,8,2,8,2,49,29,22,20,2
47808af2-5c11-42d7-b344-832a1e4502f7,Raheim Sanders,CLE,RB,2025,1,3,4.2,0,0.0,3,13.0,0,0.0,0,0.0,0,0.0,2,50.0,3,37.5,0,0.0,0,0.0,0.0,8,14,1,10,4,71,48,41,23,5
e269dd33-359f-48fc-a8b5-8de7e765ed04,Blake Whiteheart,CLE,TE,2025,1,3,4.2,1,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,0,0.0,0.0,8,14,1,10,4,71,48,41,23,5
ceec6ef9-ace8-458b-9e4a-699d60381562,Isaac TeSlaa,DET,WR,2025,1,3,4.6,3,7.0,0,0.0,1,2.8,1,100.0,1,100.0,0,0.0,0,0.0,2,15.4,0,0.0,33.3,7,13,1,15,0,65,43,36,21,0
