player_id,player,team,pos,season,week,snaps,snaps_pct,rush_att,rush_att_pct,targets,targets_pct,rec,ez_tgts,ez_tgts_pct,inside5_rush,inside5_rush_pct,adot,air_yards_total,team_targets,team_rush_att,team_ez_tgts,team_inside5_rush
00-0040582,Arian Smith,NYJ,WR,2026,2,1,1.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,36,27,0,1
00-0039384,Tyrone Tracy Jr.,NYG,RB,2026,2,1,2.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,32,21,1,1
00-0041116,Jack Endries,CIN,TE,2026,2,1,2.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,31,23,2,0
00-0041131,Carsen Ryan,CLE,TE,2026,2,1,2.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,30,23,1,0
00-0040208,Tahj Brooks,CIN,RB,2026,2,1,2.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,31,23,2,0
00-0039021,Roschon Johnson,CHI,RB,2026,2,1,1.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,30,31,2,1
00-0040390,Jackson Meeks,DET,TE,2026,2,1,2.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,38,20,4,0
00-0040154,Tai Felton,MIN,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,19,28,1,0
00-0035589,Gary Jennings,LAC,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,26,32,1,2
00-0041397,Kaden Wetjen,PIT,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,37,23,0,0
00-0039796,Rasheen Ali,BAL,RB,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,29,22,1,1
00-0041579,Seydou Traore,MIA,TE,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,23,29,0,1
00-0039798,Isaiah Davis,NYJ,RB,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,36,27,0,1
00-0038589,Josh Whyle,GB,TE,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,29,18,1,0
00-0040078,Brashard Smith,KC,RB,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,43,29,3,3
00-0041342,Dillon Bell,MIN,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,19,28,1,0
00-0036331,Devin Duvernay,ARI,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,26,17,2,0
00-0040215,Gavin Bartholomew,MIN,TE,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,19,28,1,0
00-0038951,Sean Tucker,TB,RB,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,33,25,4,0
00-0039603,British Brooks,HOU,RB,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,50,18,4,0
00-0038519,Nikko Remigio,KC,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,43,29,3,3
00-0041510,Max Klare,LAR,TE,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,30,28,2,0
00-0037132,Britain Covey,PHI,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,34,32,4,1
00-0039920,Malachi Corley,CLE,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,30,23,1,0
00-0041490,Eli Heidenreich,PIT,RB,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,37,23,0,0
00-0037594,Julius Chestnut,TEN,RB,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,17,29,1,4
00-0039589,Kameron Johnson,TB,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,33,25,4,0
00-0039816,Anthony Gould,IND,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,30,32,1,2
00-0037557,Ronnie Rivers,LAR,RB,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,30,28,2,0
00-0038896,Jacob Saylors,DET,RB,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,38,20,4,0
00-0035544,Tom Kennedy,DET,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,38,20,4,0
00-0037311,Ko Kieft,TB,TE,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,33,25,4,0
00-0037524,Tay Martin,DET,WR,2026,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,38,20,4,0
00-0037238,Drake London,ATL,WR,2026,3,66,93.0,0,0.0,10,41.7,9,0,0.0,0,0.0,9.7,97.0,24,41,1,5
00-0040667,Matthew Golden,GB,WR,2026,3,54,82.0,0,0.0,12,23.5,5,1,25.0,0,0.0,16.6,199.0,51,9,4,1
00-0038124,Christian Watson,GB,WR,2026,3,53,80.0,0,0.0,10,19.6,7,2,50.0,0,0.0,9.1,91.0,51,9,4,1
00-0038542,Bijan Robinson,ATL,RB,2026,3,51,72.0,29,70.7,2,8.3,2,0,0.0,5,100.0,-5.0,-10.0,24,41,1,5
00-0038996,Tucker Kraft,GB,TE,2026,3,50,76.0,0,0.0,8,15.7,4,0,0.0,0,0.0,4.5,36.0,51,9,4,1
00-0037741,Jahan Dotson,ATL,WR,2026,3,47,66.0,0,0.0,3,12.5,1,0,0.0,0,0.0,14.7,44.0,24,41,1,5
00-0036429,Charlie Woerner,ATL,TE,2026,3,43,61.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,24,41,1,5
00-0036970,Kyle Pitts,ATL,TE,2026,3,42,59.0,0,0.0,2,8.3,1,0,0.0,0,0.0,4.0,8.0,24,41,1,5
00-0038090,Skyy Moore,GB,WR,2026,3,34,52.0,0,0.0,7,13.7,3,0,0.0,0,0.0,3.3,23.0,51,9,4,1
00-0038685,Chris Brooks,GB,RB,2026,3,27,41.0,0,0.0,1,2.0,1,0,0.0,0,0.0,-1.0,-1.0,51,9,4,1
00-0040142,Kaleb Johnson,GB,RB,2026,3,24,36.0,4,44.4,3,5.9,1,0,0.0,0,0.0,-0.3,-1.0,51,9,4,1
00-0035208,Olamide Zaccheaus,ATL,WR,2026,3,24,34.0,0,0.0,2,8.3,2,0,0.0,0,0.0,0.0,0.0,24,41,1,5
00-0033858,Jonnu Smith,GB,TE,2026,3,22,33.0,0,0.0,3,5.9,2,0,0.0,0,0.0,6.3,19.0,51,9,4,1
00-0037091,Bo Melton,GB,WR,2026,3,21,32.0,0,0.0,1,2.0,0,1,25.0,0,0.0,30.0,30.0,51,9,4,1
00-0040948,J. Michael Sturdivant,GB,WR,2026,3,21,32.0,0,0.0,3,5.9,3,0,0.0,0,0.0,7.3,22.0,51,9,4,1
00-0037746,Brian Robinson,ATL,RB,2026,3,19,27.0,10,24.4,0,0.0,0,0,0.0,0,0.0,0.0,0.0,24,41,1,5
00-0037317,Nick Muse,ATL,TE,2026,3,17,24.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,24,41,1,5
00-0032392,Austin Hooper,ATL,TE,2026,3,16,23.0,0,0.0,2,8.3,2,1,100.0,0,0.0,5.0,10.0,24,41,1,5
00-0039811,MarShawn Lloyd,GB,RB,2026,3,15,23.0,4,44.4,3,5.9,2,0,0.0,1,100.0,-4.0,-12.0,51,9,4,1
00-0041044,Zachariah Branch,ATL,WR,2026,3,13,18.0,0,0.0,2,8.3,1,0,0.0,0,0.0,6.5,13.0,24,41,1,5
00-0036463,Chris Blair,ATL,WR,2026,3,13,18.0,0,0.0,1,4.2,0,0,0.0,0,0.0,0.0,0.0,24,41,1,5
00-0040598,Mark Redman,GB,TE,2026,3,8,12.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,51,9,4,1
00-0038589,Josh Whyle,GB,TE,2026,3,1,2.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,51,9,4,1
