player_id,player,team,pos,season,week,snaps,snaps_pct,rush_att,rush_att_pct,inside5_rush,inside5_rush_pct,routes,routes_pct,targets,targets_pct,rec,ez_tgts,ez_tgts_pct,adot,air_yards_total,team_snaps,team_rush_att,team_inside5_rush,team_targets,team_ez_tgts,team_routes
00-0038797,Emanuel Wilson,SEA,RB,2026,1,3,6.0,2,9.1,0,0.0,1,3.7,0,0.0,0,0,0.0,0.0,0.0,50,22,0,24,1,27
00-0040568,Lan Larison,NE,RB,2026,1,3,4.0,0,0.0,0,0.0,2,4.8,2,6.5,2,0,0.0,-1.5,-3.0,71,31,0,31,2,42
00-0040154,Tai Felton,MIN,WR,2026,1,3,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,65,34,2,24,2,30
00-0041490,Eli Heidenreich,PIT,RB,2026,1,3,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,67,21,0,37,3,42
00-0033757,Robert Tonyan,PIT,TE,2026,1,2,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,67,21,0,37,3,42
00-0040582,Arian Smith,NYJ,WR,2026,1,2,3.0,0,0.0,0,0.0,1,3.8,1,4.3,0,0,0.0,4.0,4.0,67,39,3,23,0,26
00-0039686,Colson Yankoff,WAS,TE,2026,1,2,3.0,0,0.0,0,0.0,2,5.3,0,0.0,0,0,0.0,0.0,0.0,70,32,2,30,1,38
00-0040208,Tahj Brooks,CIN,RB,2026,1,2,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,64,27,3,34,1,37
00-0039384,Tyrone Tracy Jr.,NYG,RB,2026,1,2,3.0,2,5.4,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,69,37,2,29,1,34
00-0041094,Bauer Sharp,TB,TE,2026,1,1,2.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0,0.0,0.0,0.0,57,20,0,27,1,36
00-0040238,LeQuint Allen Jr.,JAC,RB,2026,1,1,2.0,0,0.0,0,0.0,1,4.0,0,0.0,0,0,0.0,0.0,0.0,57,32,0,21,3,25
00-0034854,KhaDarel Hodge,SF,WR,2026,1,1,2.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0,0.0,0.0,0.0,65,30,0,34,4,36
00-0040890,Cyrus Allen,KC,WR,2026,1,1,1.0,0,0.0,0,0.0,1,3.0,1,4.0,0,0,0.0,5.0,5.0,69,38,1,25,0,33
00-0038498,E.J. Jenkins,PHI,TE,2026,1,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,55,25,0,22,2,34
00-0039894,Xavier Worthy,KC,WR,2026,2,69,86.0,0,0.0,0,0.0,46,90.2,7,16.3,5,1,33.3,5.7,40.0,80,29,3,43,3,51
00-0035640,DK Metcalf,PIT,WR,2026,2,68,97.0,0,0.0,0,0.0,46,100.0,9,24.3,4,0,0.0,6.9,62.0,70,23,0,37,0,46
00-0030506,Travis Kelce,KC,TE,2026,2,68,85.0,0,0.0,0,0.0,40,78.4,11,25.6,9,0,0.0,5.1,56.0,80,29,3,43,3,51
00-0036912,DeVonta Smith,PHI,WR,2026,2,67,88.0,0,0.0,0,0.0,41,95.3,13,38.2,10,3,75.0,14.5,188.0,76,32,1,34,4,43
00-0038134,Kenneth Walker III,KC,RB,2026,2,66,82.0,24,82.8,3,100.0,24,47.1,10,23.3,6,1,33.3,1.3,13.0,80,29,3,43,3,51
00-0039424,Devaughn Vele,NO,WR,2026,2,65,96.0,0,0.0,0,0.0,36,92.3,7,21.9,5,1,50.0,9.9,69.0,68,28,3,32,2,39
00-0037740,Garrett Wilson,NYJ,WR,2026,2,65,88.0,0,0.0,0,0.0,43,87.8,7,19.4,5,0,0.0,10.7,75.0,74,27,1,36,0,49
00-0038618,Xavier Hutchinson,HOU,WR,2026,2,65,81.0,0,0.0,0,0.0,53,85.5,9,18.0,3,2,50.0,12.4,112.0,80,18,0,50,4,62
00-0040126,Colston Loveland,CHI,TE,2026,2,64,86.0,0,0.0,0,0.0,29,69.0,3,10.0,1,1,50.0,4.3,13.0,74,31,1,30,2,42
00-0039065,Sam LaPorta,DET,TE,2026,2,64,98.0,0,0.0,0,0.0,40,90.9,7,18.4,6,1,25.0,3.3,23.0,65,20,0,38,4,44
00-0039067,Rashee Rice,KC,WR,2026,2,63,79.0,0,0.0,0,0.0,41,80.4,6,14.0,4,0,0.0,7.5,45.0,80,29,3,43,3,51
00-0037240,Jameson Williams,DET,WR,2026,2,63,97.0,0,0.0,0,0.0,42,95.5,4,10.5,2,0,0.0,12.5,50.0,65,20,0,38,4,44
00-0036963,Amon-Ra St. Brown,DET,WR,2026,2,62,95.0,0,0.0,0,0.0,43,97.7,13,34.2,9,1,25.0,11.4,148.0,65,20,0,38,4,44
00-0039919,Rome Odunze,CHI,WR,2026,2,62,84.0,0,0.0,0,0.0,38,90.5,4,13.3,3,0,0.0,11.8,47.0,74,31,1,30,2,42
00-0039890,Adonai Mitchell,NYJ,WR,2026,2,61,82.0,0,0.0,0,0.0,40,81.6,12,33.3,6,0,0.0,14.8,178.0,74,27,1,36,0,49
00-0039451,Isaiah Williams,NYJ,WR,2026,2,61,82.0,1,3.7,0,0.0,42,85.7,6,16.7,6,0,0.0,0.3,2.0,74,27,1,36,0,49
00-0036223,Jonathan Taylor,IND,RB,2026,2,61,94.0,24,75.0,2,100.0,16,48.5,4,13.3,4,0,0.0,-0.2,-1.0,65,32,2,30,1,33
00-0038608,Kayshon Boutte,HOU,WR,2026,2,58,72.0,0,0.0,0,0.0,50,80.6,5,10.0,3,1,25.0,13.2,66.0,80,18,0,50,4,62
00-0038129,Cade Otton,TB,TE,2026,2,58,89.0,0,0.0,0,0.0,34,82.9,6,18.2,5,0,0.0,7.5,45.0,65,25,0,33,4,41
00-0038996,Tucker Kraft,GB,TE,2026,2,58,98.0,0,0.0,0,0.0,27,84.4,3,10.3,2,0,0.0,3.3,10.0,59,18,0,29,1,32
00-0040128,Tyler Warren,IND,TE,2026,2,58,89.0,1,3.1,0,0.0,26,78.8,7,23.3,6,1,100.0,-1.9,-13.0,65,32,2,30,1,33
00-0037239,Chris Olave,NO,WR,2026,2,57,84.0,0,0.0,0,0.0,37,94.9,10,31.2,8,1,50.0,10.4,104.0,68,28,3,32,2,39
00-0040129,Emeka Egbuka,TB,WR,2026,2,56,86.0,1,4.0,0,0.0,37,90.2,5,15.2,3,2,50.0,15.0,75.0,65,25,0,33,4,41
00-0039793,AJ Barner,SEA,TE,2026,2,56,80.0,1,2.5,1,12.5,21,77.8,1,3.8,1,0,0.0,8.0,8.0,70,40,8,26,3,27
00-0040727,Tre Harris,LAC,WR,2026,2,56,82.0,0,0.0,0,0.0,22,71.0,3,11.5,1,0,0.0,18.7,56.0,68,32,2,26,1,31
00-0035689,Dawson Knox,BUF,TE,2026,2,56,76.0,0,0.0,0,0.0,16,42.1,2,7.1,2,1,50.0,1.5,3.0,74,36,4,28,2,38
00-0033921,Chris Godwin Jr.,TB,WR,2026,2,56,86.0,1,4.0,0,0.0,37,90.2,3,9.1,3,0,0.0,11.0,33.0,65,25,0,33,4,41
00-0037248,James Cook,BUF,RB,2026,2,55,74.0,21,58.3,2,50.0,22,57.9,3,10.7,1,0,0.0,0.3,1.0,74,36,4,28,2,38
00-0038544,Quentin Johnston,LAC,WR,2026,2,55,81.0,1,3.1,0,0.0,23,74.2,5,19.2,1,0,0.0,12.8,64.0,68,32,2,26,1,31
00-0039739,Roman Wilson,PIT,WR,2026,2,55,79.0,0,0.0,0,0.0,42,91.3,6,16.2,5,0,0.0,3.5,21.0,70,23,0,37,0,46
00-0041489,Germie Bernard,PIT,WR,2026,2,55,79.0,0,0.0,0,0.0,39,84.8,8,21.6,4,0,0.0,8.8,70.0,70,23,0,37,0,46
00-0039901,Keon Coleman,BUF,WR,2026,2,55,74.0,0,0.0,0,0.0,28,73.7,6,21.4,6,0,0.0,8.0,48.0,74,36,4,28,2,38
00-0041067,Bryce Lance,NO,WR,2026,2,54,79.0,0,0.0,0,0.0,32,82.1,1,3.1,1,0,0.0,8.0,8.0,68,28,3,32,2,39
00-0034383,Dalton Schultz,HOU,TE,2026,2,54,68.0,0,0.0,0,0.0,47,75.8,14,28.0,12,0,0.0,7.4,104.0,80,18,0,50,4,62
00-0039139,Jahmyr Gibbs,DET,RB,2026,2,54,83.0,16,80.0,0,0.0,30,68.2,8,21.1,6,1,25.0,4.2,34.0,65,20,0,38,4,44
00-0038997,Josh Downs,IND,WR,2026,2,54,83.0,0,0.0,0,0.0,30,90.9,9,30.0,7,0,0.0,8.1,73.0,65,32,2,30,1,33
00-0041037,Denzel Boston,CLE,WR,2026,2,54,93.0,0,0.0,0,0.0,33,94.3,7,23.3,5,1,100.0,8.6,60.0,58,23,0,30,1,35
00-0036550,Rashod Bateman,BAL,WR,2026,2,54,93.0,0,0.0,0,0.0,36,94.7,9,31.0,7,1,100.0,13.9,125.0,58,22,1,29,1,38
00-0036900,Ja'Marr Chase,CIN,WR,2026,2,53,88.0,0,0.0,0,0.0,35,97.2,9,29.0,7,2,100.0,9.0,81.0,60,23,0,31,2,36
00-0038124,Christian Watson,GB,WR,2026,2,53,90.0,0,0.0,0,0.0,30,93.8,11,37.9,4,1,100.0,7.8,86.0,59,18,0,29,1,32
00-0039066,Michael Mayer,LV,TE,2026,2,53,84.0,0,0.0,0,0.0,27,84.4,4,13.8,3,0,0.0,4.5,18.0,63,29,4,29,4,32
00-0040124,Tetairoa McMillan,CAR,WR,2026,2,53,80.0,0,0.0,0,0.0,36,92.3,10,31.2,5,2,33.3,13.2,132.0,66,22,0,32,6,39
00-0034960,Jakobi Meyers,JAC,WR,2026,2,53,90.0,0,0.0,0,0.0,29,93.5,1,3.6,1,0,0.0,21.0,21.0,59,24,2,28,0,31
00-0036322,Justin Jefferson,MIN,WR,2026,2,52,100.0,0,0.0,0,0.0,24,100.0,6,31.6,3,1,100.0,15.2,91.0,52,28,0,19,1,24
00-0037741,Jahan Dotson,ATL,WR,2026,2,52,75.0,0,0.0,0,0.0,32,82.1,4,12.9,2,0,0.0,12.0,48.0,69,32,0,31,0,39
00-0040667,Matthew Golden,GB,WR,2026,2,51,86.0,0,0.0,0,0.0,29,90.6,6,20.7,4,0,0.0,13.3,80.0,59,18,0,29,1,32
00-0036290,Cole Kmet,CHI,TE,2026,2,51,69.0,0,0.0,0,0.0,13,31.0,1,3.3,0,0,0.0,9.0,9.0,74,31,1,30,2,42
00-0041523,Caleb Douglas,MIA,WR,2026,2,51,86.0,0,0.0,0,0.0,23,82.1,3,13.0,2,0,0.0,5.7,17.0,59,29,1,23,0,28
00-0039361,Bucky Irving,TB,RB,2026,2,51,78.0,17,68.0,0,0.0,22,53.7,4,12.1,4,0,0.0,-5.5,-22.0,65,25,0,33,4,41
00-0040122,Ashton Jeanty,LV,RB,2026,2,51,81.0,21,72.4,4,100.0,24,75.0,7,24.1,4,0,0.0,0.3,2.0,63,29,4,29,4,32
00-0033090,Hunter Henry,NE,TE,2026,2,50,91.0,0,0.0,0,0.0,22,81.5,5,23.8,3,0,0.0,11.4,57.0,55,28,0,21,0,27
00-0035659,Terry McLaurin,WAS,WR,2026,2,50,70.0,0,0.0,0,0.0,34,81.0,9,26.5,2,3,37.5,17.1,154.0,71,32,1,34,8,42
00-0036275,D'Andre Swift,CHI,RB,2026,2,50,68.0,16,51.6,1,100.0,19,45.2,5,16.7,5,0,0.0,-3.0,-15.0,74,31,1,30,2,42
00-0040663,Harold Fannin Jr.,CLE,TE,2026,2,50,86.0,0,0.0,0,0.0,29,82.9,6,20.0,5,0,0.0,4.0,24.0,58,23,0,30,1,35
00-0039491,Jalen Coker,CAR,WR,2026,2,50,76.0,0,0.0,0,0.0,34,87.2,9,28.1,8,1,16.7,5.3,48.0,66,22,0,32,6,39
00-0037228,Jaylen Warren,PIT,RB,2026,2,50,71.0,11,47.8,0,0.0,24,52.2,4,10.8,2,0,0.0,-2.8,-11.0,70,23,0,37,0,46
00-0040669,Isaac TeSlaa,DET,WR,2026,2,49,75.0,0,0.0,0,0.0,34,77.3,5,13.2,2,1,25.0,16.2,81.0,65,20,0,38,4,44
00-0038933,Dalton Kincaid,BUF,TE,2026,2,49,66.0,0,0.0,0,0.0,26,68.4,8,28.6,7,1,50.0,10.5,84.0,74,36,4,28,2,38
00-0038935,Brenton Strange,JAC,TE,2026,2,49,83.0,0,0.0,0,0.0,25,80.6,2,7.1,2,0,0.0,8.5,17.0,59,24,2,28,0,31
00-0033246,Johnny Mundt,PHI,TE,2026,2,49,64.0,0,0.0,0,0.0,20,46.5,3,8.8,2,0,0.0,2.7,8.0,76,32,1,34,4,43
00-0041048,Ted Hurst III,TB,WR,2026,2,48,74.0,0,0.0,0,0.0,26,63.4,7,21.2,2,2,50.0,20.7,145.0,65,25,0,33,4,41
00-0038606,Parker Washington,JAC,WR,2026,2,48,81.0,0,0.0,0,0.0,28,90.3,12,42.9,7,0,0.0,14.8,177.0,59,24,2,28,0,31
00-0039912,Ben Sinnott,WAS,TE,2026,2,48,68.0,0,0.0,0,0.0,17,40.5,1,2.9,1,0,0.0,4.0,4.0,71,32,1,34,8,42
00-0040138,Jaylin Noel,HOU,WR,2026,2,48,60.0,1,5.6,0,0.0,40,64.5,5,10.0,1,0,0.0,7.8,39.0,80,18,0,50,4,62
00-0040867,Makai Lemon,PHI,WR,2026,2,48,63.0,1,3.1,0,0.0,34,79.1,1,2.9,1,0,0.0,13.0,13.0,76,32,1,34,4,43
00-0038120,Breece Hall,NYJ,RB,2026,2,48,65.0,16,59.3,0,0.0,21,42.9,5,13.9,5,0,0.0,-0.2,-1.0,74,27,1,36,0,49
00-0032951,Laquon Treadwell,IND,WR,2026,2,48,74.0,0,0.0,0,0.0,25,75.8,3,10.0,3,0,0.0,18.0,54.0,65,32,2,30,1,33
00-0038559,Michael Wilson,ARI,WR,2026,2,47,94.0,0,0.0,0,0.0,31,100.0,7,26.9,2,0,0.0,7.1,50.0,50,17,0,26,2,31
00-0041042,Malachi Fields,NYG,WR,2026,2,47,81.0,0,0.0,0,0.0,28,82.4,6,18.8,2,0,0.0,21.8,131.0,58,21,1,32,1,34
00-0038543,Jaxon Smith-Njigba,SEA,WR,2026,2,47,67.0,0,0.0,0,0.0,24,88.9,11,42.3,9,2,66.7,11.0,121.0,70,40,8,26,3,27
00-0038393,Dontayvion Wicks,PHI,WR,2026,2,47,62.0,0,0.0,0,0.0,28,65.1,6,17.6,5,0,0.0,11.5,69.0,76,32,1,34,4,43
00-0038104,Tyquan Thornton,KC,WR,2026,2,47,59.0,0,0.0,0,0.0,36,70.6,4,9.3,4,0,0.0,21.2,85.0,80,29,3,43,3,51
00-0032464,Kalif Raymond,CHI,WR,2026,2,46,62.0,0,0.0,0,0.0,32,76.2,5,16.7,5,0,0.0,1.4,7.0,74,31,1,30,2,42
00-0038994,Jordan Addison,MIN,WR,2026,2,46,88.0,0,0.0,0,0.0,23,95.8,5,26.3,2,0,0.0,8.6,43.0,52,28,0,19,1,24
00-0036894,Pat Freiermuth,PIT,TE,2026,2,46,66.0,1,4.3,0,0.0,29,63.0,5,13.5,4,0,0.0,9.4,47.0,70,23,0,37,0,46
00-0040584,Gunnar Helm,TEN,TE,2026,2,46,87.0,0,0.0,0,0.0,18,75.0,2,11.8,2,0,0.0,-0.5,-1.0,53,29,4,17,1,24
00-0034348,Courtland Sutton,DEN,WR,2026,2,45,73.0,0,0.0,0,0.0,28,87.5,4,13.8,3,1,50.0,7.8,31.0,62,28,4,29,2,32
00-0039040,De'Von Achane,MIA,RB,2026,2,45,76.0,20,69.0,1,100.0,19,67.9,6,26.1,3,0,0.0,4.0,24.0,59,29,1,23,0,28
00-0036244,Colby Parkinson,LA,TE,2026,2,44,71.0,0,0.0,0,0.0,10,30.3,2,6.7,2,0,0.0,-1.5,-3.0,62,28,0,30,2,33
00-0036997,Javonte Williams,DAL,RB,2026,2,44,80.0,12,57.1,1,100.0,14,38.9,4,12.9,3,0,0.0,-3.0,-12.0,55,21,1,31,4,36
00-0037744,Trey McBride,ARI,TE,2026,2,44,88.0,0,0.0,0,0.0,25,80.6,10,38.5,8,2,100.0,3.6,36.0,50,17,0,26,2,31
00-0039880,Malik Washington,MIA,WR,2026,2,43,73.0,1,3.4,0,0.0,23,82.1,5,21.7,4,0,0.0,5.4,27.0,59,29,1,23,0,28
00-0037238,Drake London,ATL,WR,2026,2,43,62.0,1,3.1,0,0.0,21,53.8,5,16.1,4,0,0.0,4.6,23.0,69,32,0,31,0,39
00-0036410,Tee Higgins,CIN,WR,2026,2,43,72.0,0,0.0,0,0.0,29,80.6,10,32.3,5,0,0.0,9.3,93.0,60,23,0,31,2,36
00-0040590,Konata Mumpfield,LA,WR,2026,2,43,69.0,0,0.0,0,0.0,21,63.6,2,6.7,1,0,0.0,11.5,23.0,62,28,0,30,2,33
00-0040666,Omarion Hampton,LAC,RB,2026,2,43,63.0,23,71.9,1,50.0,9,29.0,2,7.7,2,0,0.0,-4.0,-8.0,68,32,2,26,1,31
00-0036555,Chuba Hubbard,CAR,RB,2026,2,43,65.0,12,54.5,0,0.0,16,41.0,2,6.2,2,0,0.0,-2.0,-4.0,66,22,0,32,6,39
00-0039337,Malik Nabers,NYG,WR,2026,2,43,74.0,0,0.0,0,0.0,28,82.4,4,12.5,1,1,100.0,19.2,77.0,58,21,1,32,1,34
00-0040735,Luther Burden III,CHI,WR,2026,2,42,57.0,0,0.0,0,0.0,30,71.4,7,23.3,3,1,50.0,12.4,87.0,74,31,1,30,2,42
00-0036309,Darnell Mooney,NYG,WR,2026,2,42,72.0,0,0.0,0,0.0,31,91.2,3,9.4,2,0,0.0,11.7,35.0,58,21,1,32,1,34
00-0039410,Ryan Flournoy,DAL,WR,2026,2,42,76.0,0,0.0,0,0.0,29,80.6,6,19.4,5,0,0.0,1.3,8.0,55,21,1,31,4,36
00-0033293,Aaron Jones,MIN,RB,2026,2,42,81.0,23,82.1,0,0.0,10,41.7,0,0.0,0,0,0.0,0.0,0.0,52,28,0,19,1,24
00-0035685,David Montgomery,HOU,RB,2026,2,42,52.0,6,33.3,0,0.0,28,45.2,2,4.0,2,0,0.0,4.5,9.0,80,18,0,50,4,62
00-0038046,Charlie Kolar,LAC,TE,2026,2,42,62.0,0,0.0,0,0.0,12,38.7,3,11.5,3,0,0.0,3.7,11.0,68,32,2,26,1,31
00-0038597,Chase Brown,CIN,RB,2026,2,42,70.0,20,87.0,0,0.0,17,47.2,5,16.1,3,0,0.0,-3.0,-15.0,60,23,0,31,2,36
00-0037247,George Pickens,DAL,WR,2026,2,42,76.0,0,0.0,0,0.0,29,80.6,8,25.8,6,0,0.0,10.4,83.0,55,21,1,31,4,36
00-0036358,CeeDee Lamb,DAL,WR,2026,2,41,75.0,0,0.0,0,0.0,28,77.8,9,29.0,8,2,50.0,15.1,136.0,55,21,1,31,4,36
00-0034753,Mark Andrews,BAL,TE,2026,2,41,71.0,0,0.0,0,0.0,28,73.7,7,24.1,6,0,0.0,6.7,47.0,58,22,1,29,1,38
00-0040134,Pat Bryant,DEN,WR,2026,2,41,66.0,1,3.6,0,0.0,24,75.0,1,3.4,0,0,0.0,5.0,5.0,62,28,4,29,2,32
00-0038728,Jared Wayne,HOU,WR,2026,2,40,50.0,0,0.0,0,0.0,28,45.2,7,14.0,2,1,25.0,14.9,104.0,80,18,0,50,4,62
00-0031381,Davante Adams,LA,WR,2026,2,40,65.0,0,0.0,0,0.0,27,81.8,10,33.3,8,1,50.0,19.8,198.0,62,28,0,30,2,33
00-0037838,Isaiah Likely,NYG,TE,2026,2,40,69.0,0,0.0,0,0.0,29,85.3,10,31.2,5,0,0.0,4.8,48.0,58,21,1,32,1,34
00-0036637,Noah Gray,KC,TE,2026,2,40,50.0,0,0.0,0,0.0,15,29.4,1,2.3,0,0,0.0,11.0,11.0,80,29,3,43,3,51
00-0041438,Carnell Tate,TEN,WR,2026,2,40,75.0,0,0.0,0,0.0,20,83.3,5,29.4,3,0,0.0,10.0,50.0,53,29,4,17,1,24
00-0036422,Adam Trautman,DEN,TE,2026,2,40,65.0,0,0.0,0,0.0,9,28.1,0,0.0,0,0,0.0,0.0,0.0,62,28,4,29,2,32
00-0033555,Mack Hollins,NE,WR,2026,2,39,71.0,0,0.0,0,0.0,21,77.8,2,9.5,2,0,0.0,6.0,12.0,55,28,0,21,0,27
00-0039746,Will Shipley,PHI,RB,2026,2,39,51.0,7,21.9,0,0.0,24,55.8,2,5.9,2,0,0.0,0.0,0.0,76,32,1,34,4,43
00-0040784,Quinshon Judkins,CLE,RB,2026,2,39,67.0,12,52.2,0,0.0,12,34.3,5,16.7,5,0,0.0,-1.6,-8.0,58,23,0,30,1,35
00-0037545,Rashid Shaheed,SEA,WR,2026,2,39,56.0,1,2.5,0,0.0,22,81.5,6,23.1,3,0,0.0,11.2,67.0,70,40,8,26,3,27
00-0036626,Dyami Brown,WAS,WR,2026,2,39,55.0,0,0.0,0,0.0,23,54.8,6,17.6,4,2,25.0,8.0,48.0,71,32,1,34,8,42
00-0040583,Woody Marks,HOU,RB,2026,2,38,48.0,8,44.4,0,0.0,24,38.7,6,12.0,5,0,0.0,1.8,11.0,80,18,0,50,4,62
00-0040187,Mitchell Evans,CAR,TE,2026,2,38,58.0,0,0.0,0,0.0,12,30.8,1,3.1,1,0,0.0,-1.0,-1.0,66,22,0,32,6,39
00-0036613,Jaylen Waddle,DEN,WR,2026,2,38,61.0,0,0.0,0,0.0,22,68.8,10,34.5,8,0,0.0,15.3,153.0,62,28,4,29,2,32
00-0037291,Jalen Nailor,LV,WR,2026,2,38,60.0,0,0.0,0,0.0,21,65.6,3,10.3,1,1,25.0,9.0,27.0,63,29,4,29,4,32
00-0041547,KC Concepcion,CLE,WR,2026,2,38,66.0,1,4.3,0,0.0,26,74.3,6,20.0,6,0,0.0,2.0,12.0,58,23,0,30,1,35
00-0037816,Romeo Doubs,NE,WR,2026,2,37,67.0,0,0.0,0,0.0,20,74.1,4,19.0,3,0,0.0,19.0,76.0,55,28,0,21,0,27
00-0036973,Travis Etienne,NO,RB,2026,2,37,54.0,9,32.1,1,33.3,13,33.3,2,6.2,2,0,0.0,-3.5,-7.0,68,28,3,32,2,39
00-0039849,Marvin Harrison Jr.,ARI,WR,2026,2,37,74.0,0,0.0,0,0.0,28,90.3,1,3.8,0,0,0.0,3.0,3.0,50,17,0,26,2,31
00-0037256,Rachaad White,WAS,RB,2026,2,37,52.0,7,21.9,1,100.0,23,54.8,6,17.6,6,0,0.0,1.3,8.0,71,32,1,34,8,42
00-0038563,Tre Tucker,LV,WR,2026,2,37,59.0,0,0.0,0,0.0,24,75.0,7,24.1,5,1,25.0,20.4,143.0,63,29,4,29,4,32
00-0038558,Darnell Washington,PIT,TE,2026,2,37,53.0,0,0.0,0,0.0,12,26.1,2,5.4,1,0,0.0,2.0,4.0,70,23,0,37,0,46
00-0037005,Tommy Tremble,CAR,TE,2026,2,37,56.0,0,0.0,0,0.0,17,43.6,2,6.2,1,0,0.0,9.5,19.0,66,22,0,32,6,39
00-0040194,Jackson Hawes,BUF,TE,2026,2,37,50.0,0,0.0,0,0.0,6,15.8,0,0.0,0,0,0.0,0.0,0.0,74,36,4,28,2,38
00-0035229,T.J. Hockenson,MIN,TE,2026,2,36,69.0,0,0.0,0,0.0,19,79.2,4,21.1,3,0,0.0,8.0,32.0,52,28,0,19,1,24
00-0040737,Terrance Ferguson,LA,TE,2026,2,36,58.0,0,0.0,0,0.0,23,69.7,9,30.0,6,1,50.0,6.0,54.0,62,28,0,30,2,33
00-0037261,Khalil Shakir,BUF,WR,2026,2,36,49.0,0,0.0,0,0.0,21,55.3,6,21.4,3,0,0.0,12.2,73.0,74,36,4,28,2,38
00-0036040,Juwan Johnson,NO,TE,2026,2,36,53.0,0,0.0,0,0.0,23,59.0,4,12.5,4,0,0.0,2.8,11.0,68,28,3,32,2,39
00-0031588,Stefon Diggs,WAS,WR,2026,2,36,51.0,0,0.0,0,0.0,23,54.8,6,17.6,5,2,25.0,12.0,72.0,71,32,1,34,8,42
00-0035631,Drew Sample,CIN,TE,2026,2,36,60.0,0,0.0,0,0.0,13,36.1,0,0.0,0,0,0.0,0.0,0.0,60,23,0,31,2,36
00-0037252,Greg Dulcich,MIA,TE,2026,2,36,61.0,0,0.0,0,0.0,17,60.7,3,13.0,2,0,0.0,3.3,10.0,59,29,1,23,0,28
00-0038542,Bijan Robinson,ATL,RB,2026,2,35,51.0,16,50.0,0,0.0,12,30.8,4,12.9,3,0,0.0,3.0,12.0,69,32,0,31,0,39
00-0041040,Antonio Williams,WAS,WR,2026,2,35,49.0,0,0.0,0,0.0,23,54.8,3,8.8,3,0,0.0,5.3,16.0,71,32,1,34,8,42
00-0040736,Mason Taylor,NYJ,TE,2026,2,34,46.0,0,0.0,0,0.0,23,46.9,0,0.0,0,0,0.0,0.0,0.0,74,27,1,36,0,49
00-0037840,Kyren Williams,LA,RB,2026,2,34,55.0,12,42.9,0,0.0,17,51.5,2,6.7,2,0,0.0,2.5,5.0,62,28,0,30,2,33
00-0036463,Chris Blair,ATL,WR,2026,2,34,49.0,0,0.0,0,0.0,20,51.3,3,9.7,1,0,0.0,8.0,24.0,69,32,0,31,0,39
00-0040729,Jack Bech,LV,WR,2026,2,34,54.0,0,0.0,0,0.0,21,65.6,2,6.9,2,0,0.0,9.0,18.0,63,29,4,29,4,32
00-0036407,Jerry Jeudy,CLE,WR,2026,2,34,59.0,0,0.0,0,0.0,24,68.6,1,3.3,0,0,0.0,10.0,10.0,58,23,0,30,1,35
00-0036429,Charlie Woerner,ATL,TE,2026,2,34,49.0,0,0.0,0,0.0,12,30.8,1,3.2,0,0,0.0,1.0,1.0,69,32,0,31,0,39
00-0040715,Cam Skattebo,NYG,RB,2026,2,34,59.0,12,57.1,0,0.0,18,52.9,4,12.5,4,0,0.0,-1.0,-4.0,58,21,1,32,1,34
00-0037746,Brian Robinson,ATL,RB,2026,2,33,48.0,11,34.4,0,0.0,12,30.8,2,6.5,2,0,0.0,0.0,0.0,69,32,0,31,0,39
00-0038041,Jake Ferguson,DAL,TE,2026,2,33,60.0,0,0.0,0,0.0,23,63.9,4,12.9,4,2,50.0,7.2,29.0,55,21,1,31,4,36
00-0039342,Xavier Legette,CAR,WR,2026,2,33,50.0,0,0.0,0,0.0,26,66.7,4,12.5,2,1,16.7,19.2,77.0,66,22,0,32,6,39
00-0034837,Calvin Ridley,TEN,WR,2026,2,33,62.0,0,0.0,0,0.0,13,54.2,2,11.8,2,0,0.0,13.5,27.0,53,29,4,17,1,24
00-0030279,Keenan Allen,IND,WR,2026,2,33,51.0,0,0.0,0,0.0,20,60.6,5,16.7,1,0,0.0,6.2,31.0,65,32,2,30,1,33
00-0040734,TreVeyon Henderson,NE,RB,2026,2,33,60.0,16,57.1,0,0.0,11,40.7,0,0.0,0,0,0.0,0.0,0.0,55,28,0,21,0,27
00-0039893,Brian Thomas Jr.,JAC,WR,2026,2,32,54.0,0,0.0,0,0.0,23,74.2,8,28.6,3,0,0.0,10.2,82.0,59,24,2,28,0,31
00-0038619,Andrei Iosivas,CIN,WR,2026,2,32,53.0,0,0.0,0,0.0,23,63.9,1,3.2,1,0,0.0,6.0,6.0,60,23,0,31,2,36
00-0033881,Evan Engram,DEN,TE,2026,2,32,52.0,0,0.0,0,0.0,13,40.6,1,3.4,1,0,0.0,17.0,17.0,62,28,4,29,2,32
00-0032398,Chris Moore,BAL,WR,2026,2,32,55.0,0,0.0,0,0.0,18,47.4,3,10.3,1,0,0.0,31.0,93.0,58,22,1,29,1,38
