Overall,,,,,QB,,,,,RB,,,,,WR,,,,,TE,,,,,DST,,,,,Superflex,,,,,K,,,,,P,,,,,TM-QB,,,,,TM-RB,,,,,TM-WR,,,,,TM-TE,,,,,TM-K,,,,,HC,,,,,TM-OL,,,,,
Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,
"Emmett Johnson",KC,"RB",28107,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jerry Jeudy",CLE,"WR",19201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C.J. Stroud",HOU,"QB",23071,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oronde Gadsden II",LAC,"TE",25997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kenyon Sadiq",NYJ,"TE",26055,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chig Okonkwo",WAS,"TE",23982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kaytron Allen",WAS,"RB",24362,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brian Robinson Jr.",ATL,"RB",20094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seattle Seahawks",SEA,"DST",8260,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alvin Kamara",NO,"RB",16421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Calvin Ridley",TEN,"WR",17258,,,,,,,,,,,,,,,,,,,,,,,,,,,"Antonio Williams",WAS,"WR",25418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Travis Hunter",JAC,"WR",26034,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tre Tucker",LV,"WR",25337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sam Darnold",SEA,"QB",17236,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emmett Johnson",KC,"RB",28107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nicholas Singleton",TEN,"RB",24343,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kenyon Sadiq",NYJ,"TE",26055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ka'imi Fairbairn",HOU,"K",15756,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kaytron Allen",WAS,"RB",24362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KC Concepcion",CLE,"WR",27331,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calvin Ridley",TEN,"WR",17258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jalen Nailor",LV,"WR",24177,,,,,,,,,,,,,,,,,,,,,,,,,,,"Travis Hunter",JAC,"WR",26034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emanuel Wilson",SEA,"RB",25885,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nicholas Singleton",TEN,"RB",24343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Braelon Allen",NYJ,"RB",24346,,,,,,,,,,,,,,,,,,,,,,,,,,,"KC Concepcion",CLE,"WR",27331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stefon Diggs",FA,"WR",13981,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jalen Nailor",LV,"WR",24177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dalton Schultz",HOU,"TE",17349,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tua Tagovailoa",ATL,"QB",19198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daniel Jones",IND,"QB",18232,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emanuel Wilson",SEA,"RB",25885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mike Washington Jr.",LV,"RB",28108,,,,,,,,,,,,,,,,,,,,,,,,,,,"Braelon Allen",NYJ,"RB",24346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cameron Dicker",LAC,"K",23901,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stefon Diggs",FA,"WR",13981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T.J. Hockenson",MIN,"TE",18290,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dalton Schultz",HOU,"TE",17349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adonai Mitchell",NYJ,"WR",24357,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shedeur Sanders",CLE,"QB",25968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pittsburgh Steelers",PIT,"DST",8240,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mike Washington Jr.",LV,"RB",28108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"James Conner",ARI,"RB",16447,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kirk Cousins",LV,"QB",11177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minnesota Vikings",MIN,"DST",8170,,,,,,,,,,,,,,,,,,,,,,,,,,,"T.J. Hockenson",MIN,"TE",18290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kayshon Boutte",NE,"WR",22989,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adonai Mitchell",NYJ,"WR",24357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cam Little",JAC,"K",26475,,,,,,,,,,,,,,,,,,,,,,,,,,,"James Conner",ARI,"RB",16447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tank Bigsby",PHI,"RB",22908,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kayshon Boutte",NE,"WR",22989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Philadelphia Eagles",PHI,"DST",8230,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tank Bigsby",PHI,"RB",22908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Germie Bernard",PIT,"WR",26039,,,,,,,,,,,,,,,,,,,,,,,,,,,"Germie Bernard",PIT,"WR",26039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Baltimore Ravens",BAL,"DST",8020,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tre' Harris",LAC,"WR",26215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New England Patriots",NE,"DST",8180,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ryan Flournoy",DAL,"WR",26398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tre' Harris",LAC,"WR",26215,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sean Tucker",TB,"RB",23679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ryan Flournoy",DAL,"WR",26398,,,,,,,,,,,,,,,,,,,,,,,,,,,"AJ Barner",SEA,"TE",26335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacksonville Jaguars",JAC,"DST",8140,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaydon Blue",DAL,"RB",24344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eddy Pineiro",SF,"K",17575,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deebo Samuel Sr.",FA,"WR",18244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyler Loop",BAL,"K",27534,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isaac TeSlaa",DET,"WR",27446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cam Ward",TEN,"QB",24755,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ray Davis",BUF,"RB",26191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sean Tucker",TB,"RB",23679,,,,,,,,,,,,,,,,,,,,,,,,,,,"Najee Harris",LAC,"RB",19302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Green Bay Packers",GB,"DST",8110,,,,,,,,,,,,,,,,,,,,,,,,,,,"Darnell Mooney",NYG,"WR",19810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bryce Young",CAR,"QB",22900,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunnar Helm",TEN,"TE",27109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cairo Santos",CHI,"K",13731,,,,,,,,,,,,,,,,,,,,,,,,,,,"Justice Hill",BAL,"RB",18256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacoby Brissett",ARI,"QB",15642,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jordan James",SF,"RB",27310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AJ Barner",SEA,"TE",26335,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaylen Wright",MIA,"RB",25987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jaydon Blue",DAL,"RB",24344,,,,,,,,,,,,,,,,,,,,,,,,,,,"Demond Claiborne",MIN,"RB",28084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jason Myers",SEA,"K",14003,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kimani Vidal",LAC,"RB",26355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deebo Samuel Sr.",FA,"WR",18244,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pat Bryant",DEN,"WR",27211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isaac TeSlaa",DET,"WR",27446,,,,,,,,,,,,,,,,,,,,,,,,,,,"MarShawn Lloyd",GB,"RB",23118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Detroit Lions",DET,"DST",8100,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaylin Noel",HOU,"WR",27122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ray Davis",BUF,"RB",26191,,,,,,,,,,,,,,,,,,,,,,,,,,,"Malik Washington",MIA,"WR",26314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buffalo Bills",BUF,"DST",8030,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dontayvion Wicks",PHI,"WR",24354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Najee Harris",LAC,"RB",19302,,,,,,,,,,,,,,,,,,,,,,,,,,,"Troy Franklin",DEN,"WR",23092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Los Angeles Chargers",LAC,"DST",8250,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kaelon Black",SF,"RB",28401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darnell Mooney",NYG,"WR",19810,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chris Bell",MIA,"WR",26038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gunnar Helm",TEN,"TE",27109,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tank Dell",HOU,"WR",25361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Justice Hill",BAL,"RB",18256,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jack Bech",LV,"WR",27224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chase McLaughlin",TB,"K",19058,,,,,,,,,,,,,,,,,,,,,,,,,,,"De'Zhaun Stribling",SF,"WR",28138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordan James",SF,"RB",27310,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chris Brooks",GB,"RB",25823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andy Borregales",NE,"K",27291,,,,,,,,,,,,,,,,,,,,,,,,,,,"Samaje Perine",CIN,"RB",16423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jaylen Wright",MIA,"RB",25987,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyreek Hill",FA,"WR",15802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Demond Claiborne",MIN,"RB",28084,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zachariah Branch",ATL,"WR",25419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kimani Vidal",LAC,"RB",26355,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pat Freiermuth",PIT,"TE",20163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pat Bryant",DEN,"WR",27211,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cade Otton",TB,"TE",23181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MarShawn Lloyd",GB,"RB",23118,,,,,,,,,,,,,,,,,,,,,,,,,,,"David Njoku",LAC,"TE",16399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jaylin Noel",HOU,"WR",27122,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ollie Gordon II",MIA,"RB",25984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harrison Mevis",LAR,"K",26638,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rashod Bateman",BAL,"WR",19794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malik Washington",MIA,"WR",26314,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cooper Kupp",SEA,"WR",16433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dontayvion Wicks",PHI,"WR",24354,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elijah Sarratt",BAL,"WR",27463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Troy Franklin",DEN,"WR",23092,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adam Randall",BAL,"RB",24367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harrison Butker",KC,"K",16712,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greg Dulcich",MIA,"TE",23153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Evan McPherson",CIN,"K",23297,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ty Johnson",BUF,"RB",18406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Geno Smith",NYJ,"QB",11687,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trey Benson",ARI,"RB",25388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kaelon Black",SF,"RB",28401,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian Kirk",SF,"WR",17268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Bell",MIA,"WR",26038,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kendre Miller",NO,"RB",24360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tank Dell",HOU,"WR",25361,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terrance Ferguson",LAR,"TE",23091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kansas City Chiefs",KC,"DST",8150,,,,,,,,,,,,,,,,,,,,,,,,,,,"Keenan Allen",LAC,"WR",11616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fernando Mendoza",LV,"QB",28013,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tory Horton",SEA,"WR",26022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jack Bech",LV,"WR",27224,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brashard Smith",KC,"RB",27259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jake Bates",DET,"K",26075,,,,,,,,,,,,,,,,,,,,,,,,,,,"Keon Coleman",BUF,"WR",26019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"De'Zhaun Stribling",SF,"WR",28138,,,,,,,,,,,,,,,,,,,,,,,,,,,"DJ Giddens",IND,"RB",27097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Brooks",GB,"RB",25823,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chris Brazzell II",CAR,"WR",28047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samaje Perine",CIN,"RB",16423,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ja'Kobi Lane",BAL,"WR",27337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyreek Hill",FA,"WR",15802,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isaiah Davis",NYJ,"RB",25977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zachariah Branch",ATL,"WR",25419,,,,,,,,,,,,,,,,,,,,,,,,,,,"Darius Slayton",NYG,"WR",18706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Will Reichard",MIN,"K",26341,,,,,,,,,,,,,,,,,,,,,,,,,,,"Malachi Fields",NYG,"WR",27994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pat Freiermuth",PIT,"TE",20163,,,,,,,,,,,,,,,,,,,,,,,,,,,"LeQuint Allen Jr.",JAC,"RB",27285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Boswell",PIT,"K",13029,,,,,,,,,,,,,,,,,,,,,,,,,,,"George Holani",SEA,"RB",22915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cade Otton",TB,"TE",23181,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jahan Dotson",ATL,"WR",23101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Francisco 49ers",SF,"DST",8270,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mike Gesicki",CIN,"TE",17272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"David Njoku",LAC,"TE",16399,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marvin Mims Jr.",DEN,"WR",23080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wil Lutz",DEN,"K",16026,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joe Mixon",FA,"RB",16420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cleveland Browns",CLE,"DST",8070,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kaleb Johnson",PIT,"RB",27165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ollie Gordon II",MIA,"RB",25984,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyquan Thornton",KC,"WR",22913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dallas Cowboys",DAL,"DST",8080,,,,,,,,,,,,,,,,,,,,,,,,,,,"Devaughn Vele",NO,"WR",26409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rashod Bateman",BAL,"WR",19794,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kyle Williams",NE,"WR",27487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper Kupp",SEA,"WR",16433,,,,,,,,,,,,,,,,,,,,,,,,,,,"Devin Neal",NO,"RB",23682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elijah Sarratt",BAL,"WR",27463,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evan Engram",DEN,"TE",16411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adam Randall",BAL,"RB",24367,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hollywood Brown",PHI,"WR",18226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greg Dulcich",MIA,"TE",23153,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emari Demercado",KC,"RB",25654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ty Johnson",BUF,"RB",18406,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caleb Douglas",MIA,"WR",28135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trey Benson",ARI,"RB",25388,,,,,,,,,,,,,,,,,,,,,,,,,,,"Devin Singletary",NYG,"RB",18280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Kirk",SF,"WR",17268,,,,,,,,,,,,,,,,,,,,,,,,,,,"Skyler Bell",BUF,"WR",28126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kendre Miller",NO,"RB",24360,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jalen Tolbert",MIA,"WR",23770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terrance Ferguson",LAR,"TE",23091,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eli Stowers",PHI,"TE",23144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Keenan Allen",LAC,"WR",11616,,,,,,,,,,,,,,,,,,,,,,,,,,,"KaVontae Turpin",DAL,"WR",18520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Charlie Smyth",NO,"K",26444,,,,,,,,,,,,,,,,,,,,,,,,,,,"Andrei Iosivas",CIN,"WR",25335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tory Horton",SEA,"WR",26022,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eli Heidenreich",PIT,"RB",28297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brashard Smith",KC,"RB",27259,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seth McGowan",IND,"RB",23079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aaron Rodgers",PIT,"QB",9001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jerome Ford",WAS,"RB",22921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Keon Coleman",BUF,"WR",26019,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chimere Dike",TEN,"WR",27315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DJ Giddens",IND,"RB",27097,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tahj Brooks",CIN,"RB",26212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Brazzell II",CAR,"WR",28047,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nick Chubb",FA,"RB",17246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Indianapolis Colts",IND,"DST",8130,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elic Ayomanor",TEN,"WR",27059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ja'Kobi Lane",BAL,"WR",27337,,,,,,,,,,,,,,,,,,,,,,,,,,,"Will Shipley",PHI,"RB",22930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isaiah Davis",NYJ,"RB",25977,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colby Parkinson",LAR,"TE",19372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darius Slayton",NYG,"WR",18706,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mack Hollins",NE,"WR",16489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tampa Bay Buccaneers",TB,"DST",8290,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brenen Thompson",LAC,"WR",28133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malachi Fields",NYG,"WR",27994,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trevor Etienne",CAR,"RB",25393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LeQuint Allen Jr.",JAC,"RB",27285,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kareem Hunt",FA,"RB",16425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deshaun Watson",CLE,"QB",16398,,,,,,,,,,,,,,,,,,,,,,,,,,,"Darnell Washington",PIT,"TE",22967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
