Overall,,,,,QB,,,,,RB,,,,,WR,,,,,TE,,,,,DST,,,,,Superflex,,,,,K,,,,,P,,,,,TM-QB,,,,,TM-RB,,,,,TM-WR,,,,,TM-TE,,,,,TM-K,,,,,HC,,,,,TM-OL,,,,,
Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,
"Caleb Williams",CHI,"QB",23084,,,,,,,"Jordan James",SF,"RB",27310,,"Caleb Douglas",MIA,"WR",28135,,,,,,,,,,,,"Luther Burden III",CHI,"WR",27016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jonathon Brooks",CAR,"RB",26148,,,,,,,"Jaylen Wright",MIA,"RB",25987,,"Omar Cooper Jr.",NYJ,"WR",28127,,,,,,,,,,,,"Christian Watson",GB,"WR",23886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trevor Lawrence",JAC,"QB",19780,,,,,,,"George Holani",SEA,"RB",22915,,"Calvin Ridley",TEN,"WR",17258,,,,,,,,,,,,"Garrett Wilson",NYJ,"WR",23072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J.K. Dobbins",DEN,"RB",19245,,,,,,,"Emanuel Wilson",SEA,"RB",25885,,"Jaylin Noel",HOU,"WR",27122,,,,,,,,,,,,"Quinshon Judkins",CLE,"RB",25391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DK Metcalf",PIT,"WR",18219,,,,,,,"Kendre Miller",NO,"RB",24360,,"Rashod Bateman",BAL,"WR",19794,,,,,,,,,,,,"Cam Ward",TEN,"QB",24755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tony Pollard",TEN,"RB",18705,,,,,,,"Isiah Pacheco",DET,"RB",24333,,"Malachi Fields",NYG,"WR",27994,,,,,,,,,,,,"Jadarian Price",SEA,"RB",27329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quentin Johnston",LAC,"WR",23123,,,,,,,"James Conner",ARI,"RB",16447,,"Cyrus Allen",KC,"WR",28424,,,,,,,,,,,,"Tyler Warren",IND,"TE",26434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordan Mason",MIN,"RB",22969,,,,,,,"Isaiah Davis",NYJ,"RB",25977,,"Chris Bell",MIA,"WR",26038,,,,,,,,,,,,"Bhayshul Tuten",JAC,"RB",27297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sam LaPorta",DET,"TE",22978,,,,,,,"Ollie Gordon II",MIA,"RB",25984,,"Travis Hunter",JAC,"WR",26034,,,,,,,,,,,,"Rome Odunze",CHI,"WR",25411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Justin Herbert",LAC,"QB",18635,,,,,,,"Ty Johnson",BUF,"RB",18406,,"Isaac TeSlaa",DET,"WR",27446,,,,,,,,,,,,"DJ Moore",BUF,"WR",17265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MarShawn Lloyd",GB,"RB",23118,,,,,,,"DJ Giddens",IND,"RB",27097,,"Devaughn Vele",NO,"WR",26409,,,,,,,,,,,,"Terry McLaurin",WAS,"WR",18466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brian Thomas Jr.",JAC,"WR",23000,,,,,,,"Devin Singletary",NYG,"RB",18280,,"Cooper Kupp",SEA,"WR",16433,,,,,,,,,,,,"Aaron Rodgers",PIT,"QB",9001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carnell Tate",TEN,"WR",26009,,,,,,,"Brashard Smith",KC,"RB",27259,,"Malik Washington",MIA,"WR",26314,,,,,,,,,,,,"Mike Evans",SF,"WR",12119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Courtland Sutton",DEN,"WR",17253,,,,,,,"Jacob Saylors",DET,"RB",25693,,"Zachariah Branch",ATL,"WR",25419,,,,,,,,,,,,"Rhamondre Stevenson",NE,"RB",22726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chuba Hubbard",CAR,"RB",19792,,,,,,,"LeQuint Allen Jr.",JAC,"RB",27285,,"Tyquan Thornton",KC,"WR",22913,,,,,,,,,,,,"TreVeyon Henderson",NE,"RB",23065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"George Kittle",SF,"TE",16499,,,,,,,"Adam Randall",BAL,"RB",24367,,"Germie Bernard",PIT,"WR",26039,,,,,,,,,,,,"Jacoby Brissett",ARI,"QB",15642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Godwin Jr.",TB,"WR",16406,,,,,,,"Jaydon Blue",PHI,"RB",24344,,"Antonio Williams",WAS,"WR",25418,,,,,,,,,,,,"Rico Dowdle",PIT,"RB",19647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacory Croskey-Merritt",WAS,"RB",27316,,,,,,,"Emari Demercado",DAL,"RB",25654,,"Darnell Mooney",NYG,"WR",19810,,,,,,,,,,,,"Parker Washington",JAC,"WR",23106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dak Prescott",DAL,"QB",15600,,,,,,,"Tahj Brooks",CIN,"RB",26212,,"Keon Coleman",BUF,"WR",26019,,,,,,,,,,,,"Tucker Kraft",GB,"TE",25298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jayden Reed",GB,"WR",23020,,,,,,,"Trevor Etienne",CAR,"RB",25393,,"Xavier Legette",CAR,"WR",26136,,,,,,,,,,,,"Blake Corum",LAR,"RB",23013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alec Pierce",IND,"WR",23791,,,,,,,"Roschon Johnson",CHI,"RB",25322,,"Troy Franklin",DEN,"WR",23092,,,,,,,,,,,,"Jaylen Warren",PIT,"RB",24209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stefon Diggs",WAS,"WR",13981,,,,,,,"Isaac Guerendo",SF,"RB",26392,,"Ted Hurst III",TB,"WR",28130,,,,,,,,,,,,"Marvin Harrison Jr.",ARI,"WR",23064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brock Purdy",SF,"QB",19797,,,,,,,"Kareem Hunt",FA,"RB",16425,,"Jahan Dotson",ATL,"WR",23101,,,,,,,,,,,,"Geno Smith",NYJ,"QB",11687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyle Pitts Sr.",ATL,"TE",20164,,,,,,,"Kyle Juszczyk",SF,"RB",11798,,"Darius Slayton",NYG,"WR",18706,,,,,,,,,,,,"Jonathon Brooks",CAR,"RB",26148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harold Fannin Jr.",CLE,"TE",27050,,,,,,,"Raheim Sanders",CLE,"RB",24351,,"Andrei Iosivas",CIN,"WR",25335,,,,,,,,,,,,"J.K. Dobbins",DEN,"RB",19245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RJ Harvey",DEN,"RB",27142,,,,,,,"Sione Vaki",DET,"RB",26309,,"Jack Bech",LV,"WR",27224,,,,,,,,,,,,"DK Metcalf",PIT,"WR",18219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordan Addison",MIN,"WR",23107,,,,,,,"Audric Estime",NO,"RB",23054,,"Bryce Lance",NO,"WR",28129,,,,,,,,,,,,"Tony Pollard",TEN,"RB",18705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Rodriguez Jr.",JAC,"RB",22986,,,,,,,"Corey Kiner",NE,"RB",22997,,"DeMario Douglas",NE,"WR",25304,,,,,,,,,,,,"Quentin Johnston",LAC,"WR",23123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kenny Gainwell",TB,"RB",23310,,,,,,,"Will Shipley",PHI,"RB",22930,,"Kyle Williams",NE,"WR",27487,,,,,,,,,,,,"Jordan Mason",MIN,"RB",22969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyle Monangai",CHI,"RB",27131,,,,,,,"Jaleel McLaughlin",CLE,"RB",25876,,"Xavier Hutchinson",HOU,"WR",25332,,,,,,,,,,,,"Sam LaPorta",DET,"TE",22978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Josh Downs",IND,"WR",24706,,,,,,,"Tyler Badie",DEN,"RB",23812,,"Tank Dell",HOU,"WR",25361,,,,,,,,,,,,"MarShawn Lloyd",GB,"RB",23118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"De'Zhaun Stribling",SF,"WR",28138,,,,,,,"Ronnie Rivers",LAR,"RB",23986,,"Chimere Dike",TEN,"WR",27315,,,,,,,,,,,,"Brian Thomas Jr.",JAC,"WR",23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rachaad White",WAS,"RB",23891,,,,,,,"Jerome Ford",WAS,"RB",22921,,"Elijah Sarratt",BAL,"WR",27463,,,,,,,,,,,,"Carnell Tate",TEN,"WR",26009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Michael Wilson",ARI,"WR",25333,,,,,,,"Trey Benson",ARI,"RB",25388,,"Elic Ayomanor",TEN,"WR",27059,,,,,,,,,,,,"Courtland Sutton",DEN,"WR",17253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bo Nix",DEN,"QB",22910,,,,,,,"Rasheen Ali",BAL,"RB",25983,,"Skyler Bell",BUF,"WR",28126,,,,,,,,,,,,"Chuba Hubbard",CAR,"RB",19792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Patrick Mahomes II",KC,"QB",16413,,,,,,,"Julius Chestnut",TEN,"RB",24689,,"Tory Horton",SEA,"WR",26022,,,,,,,,,,,,"George Kittle",SF,"TE",16499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Makai Lemon",PHI,"WR",25420,,,,,,,"Kene Nwangwu",NYJ,"RB",23249,,"KaVontae Turpin",DAL,"WR",18520,,,,,,,,,,,,"Chris Godwin Jr.",TB,"WR",16406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xavier Worthy",KC,"WR",23019,,,,,,,"AJ Dillon",CAR,"RB",19358,,"Mack Hollins",NE,"WR",16489,,,,,,,,,,,,"Jacory Croskey-Merritt",WAS,"RB",27316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dalton Kincaid",BUF,"TE",25247,,,,,,,"British Brooks",HOU,"RB",26748,,"Kendrick Bourne",ARI,"WR",17066,,,,,,,,,,,,"Jayden Reed",GB,"WR",23020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Travis Kelce",KC,"TE",11594,,,,,,,"Reggie Gilliam",NE,"RB",19844,,"Joshua Palmer",BUF,"WR",22845,,,,,,,,,,,,"Alec Pierce",IND,"WR",23791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyler Murray",MIN,"QB",18600,,,,,,,"Ameer Abdullah",JAC,"RB",13924,,"Jalen Tolbert",MIA,"WR",23770,,,,,,,,,,,,"Stefon Diggs",WAS,"WR",13981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matthew Stafford",LAR,"QB",9451,,,,,,,"Hunter Luepke",DAL,"RB",25941,,"Marvin Mims Jr.",DEN,"WR",23080,,,,,,,,,,,,"Kyle Pitts Sr.",ATL,"TE",20164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KC Concepcion",CLE,"WR",27331,,,,,,,"Jarquez Hunter",FA,"RB",24335,,"Demarcus Robinson",SF,"WR",15665,,,,,,,,,,,,"Harold Fannin Jr.",CLE,"TE",27050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Michael Pittman Jr.",PIT,"WR",19278,,,,,,,"Bam Knight",ARI,"RB",24901,,"Kalif Raymond",CHI,"WR",16081,,,,,,,,,,,,"RJ Harvey",DEN,"RB",27142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jared Goff",DET,"QB",15501,,,,,,,"Devin Neal",FA,"RB",23682,,"Roman Wilson",PIT,"WR",28896,,,,,,,,,,,,"Jordan Addison",MIN,"WR",23107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matthew Golden",GB,"WR",26024,,,,,,,"Dylan Laube",LV,"RB",26194,,"Christian Kirk",SF,"WR",17268,,,,,,,,,,,,"Chris Rodriguez Jr.",JAC,"RB",22986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aaron Jones Sr.",MIN,"RB",16673,,,,,,,"Patrick Ricard",NYG,"RB",17145,,"Malik Benson",LV,"WR",26012,,,,,,,,,,,,"Fernando Mendoza",LV,"QB",28013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Woody Marks",HOU,"RB",27520,,,,,,,"Jeremy McNichols",WAS,"RB",16445,,"Brenen Thompson",LAC,"WR",28133,,,,,,,,,,,,"Kenny Gainwell",TB,"RB",23310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isaiah Likely",NYG,"TE",23781,,,,,,,"Max Bredeson",MIN,"RB",28434,,"Hollywood Brown",PHI,"WR",18226,,,,,,,,,,,,"Kyle Monangai",CHI,"RB",27131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dallas Goedert",PHI,"TE",17270,,,,,,,,,,,,"Zavion Thomas",CHI,"WR",28132,,,,,,,,,,,,"Josh Downs",IND,"WR",24706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jaxson Dart",NYG,"QB",23160,,,,,,,,,,,,"Olamide Zaccheaus",ATL,"WR",18864,,,,,,,,,,,,"De'Zhaun Stribling",SF,"WR",28138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Romeo Doubs",NE,"WR",23794,,,,,,,,,,,,"Treylon Burks",WAS,"WR",22905,,,,,,,,,,,,"Rachaad White",WAS,"RB",23891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mike Washington Jr.",LV,"RB",28108,,,,,,,,,,,,"Tez Johnson",TB,"WR",27147,,,,,,,,,,,,"Michael Wilson",ARI,"WR",25333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mark Andrews",BAL,"TE",17269,,,,,,,,,,,,"Odell Beckham Jr.",NYG,"WR",12127,,,,,,,,,,,,"Makai Lemon",PHI,"WR",25420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jonah Coleman",DEN,"RB",27320,,,,,,,,,,,,"Tutu Atwell",LAR,"WR",20126,,,,,,,,,,,,"Michael Penix Jr.",ATL,"QB",22973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyler Allgeier",ARI,"RB",24172,,,,,,,,,,,,"Colbie Young",CIN,"WR",26037,,,,,,,,,,,,"Xavier Worthy",KC,"WR",23019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jakobi Meyers",JAC,"WR",18598,,,,,,,,,,,,"Isaiah Williams",NYJ,"WR",26379,,,,,,,,,,,,"Dalton Kincaid",BUF,"TE",25247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyjae Spears",TEN,"RB",25323,,,,,,,,,,,,"Isaiah Bond",CLE,"WR",24371,,,,,,,,,,,,"Travis Kelce",KC,"TE",11594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wan'Dale Robinson",TEN,"WR",22985,,,,,,,,,,,,"Konata Mumpfield",LAR,"WR",27449,,,,,,,,,,,,"KC Concepcion",CLE,"WR",27331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deebo Samuel Sr.",SF,"WR",18244,,,,,,,,,,,,"Luke McCaffrey",WAS,"WR",26328,,,,,,,,,,,,"Michael Pittman Jr.",PIT,"WR",19278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordan Love",GB,"QB",19246,,,,,,,,,,,,"Kevin Coleman Jr.",MIA,"WR",28067,,,,,,,,,,,,"Matthew Golden",GB,"WR",26024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tank Bigsby",PHI,"RB",22908,,,,,,,,,,,,"Jalen Royals",KC,"WR",27076,,,,,,,,,,,,"Aaron Jones Sr.",MIN,"RB",16673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Keaton Mitchell",LAC,"RB",25360,,,,,,,,,,,,"Ashton Dulin",IND,"WR",18656,,,,,,,,,,,,"Woody Marks",HOU,"RB",27520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jalen Coker",CAR,"WR",26403,,,,,,,,,,,,"Jaylin Lane",WAS,"WR",27454,,,,,,,,,,,,"Isaiah Likely",NYG,"TE",23781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malik Willis",MIA,"QB",23499,,,,,,,,,,,,"Jordan Whittington",LAR,"WR",23135,,,,,,,,,,,,"Dallas Goedert",PHI,"TE",17270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Juwan Johnson",NO,"TE",19562,,,,,,,,,,,,"Savion Williams",GB,"WR",27144,,,,,,,,,,,,"Romeo Doubs",NE,"WR",23794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rashid Shaheed",SEA,"WR",24687,,,,,,,,,,,,"Jahdae Walker",CHI,"WR",27810,,,,,,,,,,,,"Mike Washington Jr.",LV,"RB",28108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Josh Jacobs",GB,"RB",18269,,,,,,,,,,,,"Dont'e Thornton Jr.",LV,"WR",27288,,,,,,,,,,,,"Kirk Cousins",LV,"QB",11177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Houston Texans",HOU,"DST",8120,,,,,,,,,,,,"Barion Brown",NO,"WR",25416,,,,,,,,,,,,"Mark Andrews",BAL,"TE",17269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyler Shough",NO,"QB",23096,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jonah Coleman",DEN,"RB",27320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brian Robinson Jr.",ATL,"RB",20094,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyler Allgeier",ARI,"RB",24172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hunter Henry",NE,"TE",15561,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jakobi Meyers",JAC,"WR",18598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tre Tucker",LV,"WR",25337,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyjae Spears",TEN,"RB",25323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Los Angeles Rams",LAR,"DST",8280,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wan'Dale Robinson",TEN,"WR",22985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Baker Mayfield",TB,"QB",17237,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deebo Samuel Sr.",SF,"WR",18244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emmett Johnson",KC,"RB",28107,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tank Bigsby",PHI,"RB",22908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Denver Broncos",DEN,"DST",8090,,,,,,,,,,,,,,,,,,,,,,,,,,,"Keaton Mitchell",LAC,"RB",25360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khalil Shakir",BUF,"WR",23748,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jalen Coker",CAR,"WR",26403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zach Charbonnet",SEA,"RB",23152,,,,,,,,,,,,,,,,,,,,,,,,,,,"Juwan Johnson",NO,"TE",19562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seattle Seahawks",SEA,"DST",8260,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rashid Shaheed",SEA,"WR",24687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordyn Tyson",NO,"WR",26035,,,,,,,,,,,,,,,,,,,,,,,,,,,"Josh Jacobs",GB,"RB",18269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Denzel Boston",CLE,"WR",27339,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brian Robinson Jr.",ATL,"RB",20094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brandon Aubrey",DAL,"K",26068,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hunter Henry",NE,"TE",15561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jake Ferguson",DAL,"TE",22718,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tre Tucker",LV,"WR",25337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brenton Strange",JAC,"TE",25345,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emmett Johnson",KC,"RB",28107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daniel Jones",IND,"QB",18232,,,,,,,,,,,,,,,,,,,,,,,,,,,"Khalil Shakir",BUF,"WR",23748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jalen McMillan",TB,"WR",23179,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zach Charbonnet",SEA,"RB",23152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kayshon Boutte",HOU,"WR",22989,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jordyn Tyson",NO,"WR",26035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Braelon Allen",NYJ,"RB",24346,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denzel Boston",CLE,"WR",27339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dylan Sampson",CLE,"RB",27102,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jake Ferguson",DAL,"TE",22718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sam Darnold",SEA,"QB",17236,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brenton Strange",JAC,"TE",25345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adonai Mitchell",NYJ,"WR",24357,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jalen McMillan",TB,"WR",23179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ray Davis",BUF,"RB",26191,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kayshon Boutte",HOU,"WR",22989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ryan Flournoy",DAL,"WR",26398,,,,,,,,,,,,,,,,,,,,,,,,,,,"Braelon Allen",NYJ,"RB",24346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dontayvion Wicks",PHI,"WR",24354,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dylan Sampson",CLE,"RB",27102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terrance Ferguson",LAR,"TE",23091,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adonai Mitchell",NYJ,"WR",24357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ka'imi Fairbairn",HOU,"K",15756,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ray Davis",BUF,"RB",26191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Philadelphia Eagles",PHI,"DST",8230,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ryan Flournoy",DAL,"WR",26398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chig Okonkwo",WAS,"TE",23982,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dontayvion Wicks",PHI,"WR",24354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cameron Dicker",LAC,"K",23901,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terrance Ferguson",LAR,"TE",23091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tre' Harris",LAC,"WR",26215,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chig Okonkwo",WAS,"TE",23982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
