Overall,,,,,QB,,,,,RB,,,,,WR,,,,,TE,,,,,DST,,,,,Superflex,,,,,K,,,,,P,,,,,TM-QB,,,,,TM-RB,,,,,TM-WR,,,,,TM-TE,,,,,TM-K,,,,,HC,,,,,TM-OL,,,,,
Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,Name,Team,Position,Player ID,,
"Jalen McMillan",TB,"WR",23179,,,,,,,,,,,,,,,,,,,,,,,,,,,"Braelon Allen",NYJ,"RB",24346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adonai Mitchell",NYJ,"WR",24357,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ray Davis",BUF,"RB",26191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sam Darnold",SEA,"QB",17236,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alvin Kamara",NO,"RB",16421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ryan Flournoy",DAL,"WR",26398,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jalen Nailor",LV,"WR",24177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brandon Aubrey",DAL,"K",26068,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pat Bryant",DEN,"WR",27211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dontayvion Wicks",PHI,"WR",24354,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ja'Kobi Lane",BAL,"WR",27337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tre' Harris",LAC,"WR",26215,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jerry Jeudy",CLE,"WR",19201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Keenan Allen",IND,"WR",11616,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jauan Jennings",MIN,"WR",19590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chig Okonkwo",WAS,"TE",23982,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kaelon Black",SF,"RB",28401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Braelon Allen",NYJ,"RB",24346,,,,,,,,,,,,,,,,,,,,,,,,,,,"T.J. Hockenson",MIN,"TE",18290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ray Davis",BUF,"RB",26191,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terrance Ferguson",LAR,"TE",23091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C.J. Stroud",HOU,"QB",23071,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caleb Douglas",MIA,"WR",28135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alvin Kamara",NO,"RB",16421,,,,,,,,,,,,,,,,,,,,,,,,,,,"AJ Barner",SEA,"TE",26335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jalen Nailor",LV,"WR",24177,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baker Mayfield",TB,"QB",17237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pat Bryant",DEN,"WR",27211,,,,,,,,,,,,,,,,,,,,,,,,,,,"Omar Cooper Jr.",NYJ,"WR",28127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ja'Kobi Lane",BAL,"WR",27337,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kimani Vidal",LAC,"RB",26355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ka'imi Fairbairn",HOU,"K",15756,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calvin Ridley",TEN,"WR",17258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jerry Jeudy",CLE,"WR",19201,,,,,,,,,,,,,,,,,,,,,,,,,,,"Malik Davis",DAL,"RB",24205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jauan Jennings",MIN,"WR",19590,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pat Freiermuth",PIT,"TE",20163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kaelon Black",SF,"RB",28401,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaylin Noel",HOU,"WR",27122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cameron Dicker",LAC,"K",23901,,,,,,,,,,,,,,,,,,,,,,,,,,,"Najee Harris",NYG,"RB",19302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T.J. Hockenson",MIN,"TE",18290,,,,,,,,,,,,,,,,,,,,,,,,,,,"Justice Hill",BAL,"RB",18256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Philadelphia Eagles",PHI,"DST",8230,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyrone Tracy Jr.",NYG,"RB",22980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cam Little",JAC,"K",26475,,,,,,,,,,,,,,,,,,,,,,,,,,,"Malachi Fields",NYG,"WR",27994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pittsburgh Steelers",PIT,"DST",8240,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cade Otton",TB,"TE",23181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New England Patriots",NE,"DST",8180,,,,,,,,,,,,,,,,,,,,,,,,,,,"Samaje Perine",CIN,"RB",16423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terrance Ferguson",LAR,"TE",23091,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nicholas Singleton",TEN,"RB",24343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caleb Douglas",MIA,"WR",28135,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sean Tucker",TB,"RB",23679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AJ Barner",SEA,"TE",26335,,,,,,,,,,,,,,,,,,,,,,,,,,,"Devaughn Vele",NO,"WR",26409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jason Myers",SEA,"K",14003,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cyrus Allen",KC,"WR",28424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Omar Cooper Jr.",NYJ,"WR",28127,,,,,,,,,,,,,,,,,,,,,,,,,,,"Travis Hunter",JAC,"WR",26034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kimani Vidal",LAC,"RB",26355,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rashod Bateman",BAL,"WR",19794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kansas City Chiefs",KC,"DST",8150,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chris Bell",MIA,"WR",26038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Baltimore Ravens",BAL,"DST",8020,,,,,,,,,,,,,,,,,,,,,,,,,,,"Malik Washington",MIA,"WR",26314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Calvin Ridley",TEN,"WR",17258,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kenyon Sadiq",NYJ,"TE",26055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malik Davis",DAL,"RB",24205,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greg Dulcich",MIA,"TE",23153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacksonville Jaguars",JAC,"DST",8140,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kaytron Allen",WAS,"RB",24362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bryce Young",CAR,"QB",22900,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isaac TeSlaa",DET,"WR",27446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cam Ward",TEN,"QB",24755,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunnar Helm",TEN,"TE",27109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pat Freiermuth",PIT,"TE",20163,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kaleb Johnson",GB,"RB",27165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jaylin Noel",HOU,"WR",27122,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cooper Kupp",SEA,"WR",16433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Najee Harris",NYG,"RB",19302,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chris Brooks",GB,"RB",25823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Justice Hill",BAL,"RB",18256,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zachariah Branch",ATL,"WR",25419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyrone Tracy Jr.",NYG,"RB",22980,,,,,,,,,,,,,,,,,,,,,,,,,,,"Demond Claiborne",MIN,"RB",28084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Charlie Smyth",NO,"K",26444,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seth McGowan",IND,"RB",23079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malachi Fields",NYG,"WR",27994,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jordan James",SF,"RB",27310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Indianapolis Colts",IND,"DST",8130,,,,,,,,,,,,,,,,,,,,,,,,,,,"Germie Bernard",PIT,"WR",26039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cade Otton",TB,"TE",23181,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaylen Wright",MIA,"RB",25987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Samaje Perine",CIN,"RB",16423,,,,,,,,,,,,,,,,,,,,,,,,,,,"George Holani",SEA,"RB",22915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nicholas Singleton",TEN,"RB",24343,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyquan Thornton",KC,"WR",22913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sean Tucker",TB,"RB",23679,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colby Parkinson",LAR,"TE",19372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Devaughn Vele",NO,"WR",26409,,,,,,,,,,,,,,,,,,,,,,,,,,,"David Njoku",LAC,"TE",16399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cyrus Allen",KC,"WR",28424,,,,,,,,,,,,,,,,,,,,,,,,,,,"Antonio Williams",WAS,"WR",25418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ben Sauls",FA,"K",27798,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emanuel Wilson",SEA,"RB",25885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Travis Hunter",JAC,"WR",26034,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evan Engram",DEN,"TE",16411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aaron Rodgers",PIT,"QB",9001,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlie Kolar",LAC,"TE",22756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rashod Bateman",BAL,"WR",19794,,,,,,,,,,,,,,,,,,,,,,,,,,,"Darnell Mooney",NYG,"WR",19810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Bell",MIA,"WR",26038,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oronde Gadsden II",LAC,"TE",25997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malik Washington",MIA,"WR",26314,,,,,,,,,,,,,,,,,,,,,,,,,,,"Xavier Legette",CAR,"WR",26136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eddy Pineiro",SF,"K",17575,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kendre Miller",NO,"RB",24360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chase McLaughlin",TB,"K",19058,,,,,,,,,,,,,,,,,,,,,,,,,,,"Troy Franklin",DEN,"WR",23092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kenyon Sadiq",NYJ,"TE",26055,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isiah Pacheco",DET,"RB",24333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greg Dulcich",MIA,"TE",23153,,,,,,,,,,,,,,,,,,,,,,,,,,,"Keon Coleman",BUF,"WR",26019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kaytron Allen",WAS,"RB",24362,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mike Gesicki",CIN,"TE",17272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isaac TeSlaa",DET,"WR",27446,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jahan Dotson",ATL,"WR",23101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trey Smack",GB,"K",28507,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ted Hurst III",TB,"WR",28130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gunnar Helm",TEN,"TE",27109,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jack Bech",LV,"WR",27224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kaleb Johnson",GB,"RB",27165,,,,,,,,,,,,,,,,,,,,,,,,,,,"Darius Slayton",NYG,"WR",18706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Will Reichard",MIN,"K",26341,,,,,,,,,,,,,,,,,,,,,,,,,,,"Michael Mayer",LV,"TE",23056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cooper Kupp",SEA,"WR",16433,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bryce Lance",NO,"WR",28129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Brooks",GB,"RB",25823,,,,,,,,,,,,,,,,,,,,,,,,,,,"Darren Waller",CAR,"TE",14104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zachariah Branch",ATL,"WR",25419,,,,,,,,,,,,,,,,,,,,,,,,,,,"Darnell Washington",PIT,"TE",22967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Demond Claiborne",MIN,"RB",28084,,,,,,,,,,,,,,,,,,,,,,,,,,,"Andrei Iosivas",CIN,"WR",25335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minnesota Vikings",MIN,"DST",8170,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isaiah Davis",NYJ,"RB",25977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seth McGowan",IND,"RB",23079,,,,,,,,,,,,,,,,,,,,,,,,,,,"James Conner",ARI,"RB",16447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordan James",SF,"RB",27310,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ty Johnson",BUF,"RB",18406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Orleans Saints",NO,"DST",8190,,,,,,,,,,,,,,,,,,,,,,,,,,,"DeMario Douglas",NE,"WR",25304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jake Bates",DET,"K",26075,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ollie Gordon II",MIA,"RB",25984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Germie Bernard",PIT,"WR",26039,,,,,,,,,,,,,,,,,,,,,,,,,,,"LeQuint Allen Jr.",JAC,"RB",27285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jaylen Wright",MIA,"RB",25987,,,,,,,,,,,,,,,,,,,,,,,,,,,"DJ Giddens",IND,"RB",27097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"George Holani",SEA,"RB",22915,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kyle Williams",NE,"WR",27487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyquan Thornton",KC,"WR",22913,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brashard Smith",KC,"RB",27259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harrison Mevis",LAR,"K",26638,,,,,,,,,,,,,,,,,,,,,,,,,,,"Devin Singletary",NYG,"RB",18280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dallas Cowboys",DAL,"DST",8080,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adam Randall",BAL,"RB",24367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Evan McPherson",CIN,"K",23297,,,,,,,,,,,,,,,,,,,,,,,,,,,"Xavier Hutchinson",HOU,"WR",25332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colby Parkinson",LAR,"TE",19372,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chimere Dike",TEN,"WR",27315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"David Njoku",LAC,"TE",16399,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jacob Saylors",DET,"RB",25693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antonio Williams",WAS,"WR",25418,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emari Demercado",DAL,"RB",25654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emanuel Wilson",SEA,"RB",25885,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tank Dell",HOU,"WR",25361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cleveland Browns",CLE,"DST",8070,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elijah Sarratt",BAL,"WR",27463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Evan Engram",DEN,"TE",16411,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaydon Blue",PHI,"RB",24344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Charlie Kolar",LAC,"TE",22756,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mason Taylor",NYJ,"TE",26005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacoby Brissett",ARI,"QB",15642,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elic Ayomanor",TEN,"WR",27059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darnell Mooney",NYG,"WR",19810,,,,,,,,,,,,,,,,,,,,,,,,,,,"Skyler Bell",BUF,"WR",28126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyler Loop",BAL,"K",27534,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trevor Etienne",CAR,"RB",25393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oronde Gadsden II",LAC,"TE",25997,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kendrick Bourne",ARI,"WR",17066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carolina Panthers",CAR,"DST",8040,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roschon Johnson",CHI,"RB",25322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xavier Legette",CAR,"WR",26136,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tory Horton",SEA,"WR",26022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cairo Santos",CHI,"K",13731,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elijah Arroyo",SEA,"TE",23004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kendre Miller",NO,"RB",24360,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jalen Tolbert",MIA,"WR",23770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Troy Franklin",DEN,"WR",23092,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joshua Palmer",BUF,"WR",22845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isiah Pacheco",DET,"RB",24333,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mack Hollins",NE,"WR",16489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Los Angeles Chargers",LAC,"DST",8250,,,,,,,,,,,,,,,,,,,,,,,,,,,"KaVontae Turpin",DAL,"WR",18520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Keon Coleman",BUF,"WR",26019,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marvin Mims Jr.",DEN,"WR",23080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andy Borregales",NE,"K",27291,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kalif Raymond",CHI,"WR",16081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mike Gesicki",CIN,"TE",17272,,,,,,,,,,,,,,,,,,,,,,,,,,,"Theo Johnson",NYG,"TE",23104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jahan Dotson",ATL,"WR",23101,,,,,,,,,,,,,,,,,,,,,,,,,,,"Demarcus Robinson",SF,"WR",15665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ted Hurst III",TB,"WR",28130,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cole Kmet",CHI,"TE",19229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jack Bech",LV,"WR",27224,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tahj Brooks",CIN,"RB",26212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cincinnati Bengals",CIN,"DST",8060,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jake Tonges",SF,"TE",24778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darius Slayton",NYG,"WR",18706,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eli Raridon",NE,"TE",28154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Michael Mayer",LV,"TE",23056,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dawson Knox",BUF,"TE",18631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bryce Lance",NO,"WR",28129,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kyle Juszczyk",SF,"RB",11798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darren Waller",CAR,"TE",14104,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roman Wilson",PIT,"WR",28896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Geno Smith",NYJ,"QB",11687,,,,,,,,,,,,,,,,,,,,,,,,,,,"Will Shipley",PHI,"RB",22930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darnell Washington",PIT,"TE",22967,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian Kirk",SF,"WR",17268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fernando Mendoza",LV,"QB",28013,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isaac Guerendo",SF,"RB",26392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andrei Iosivas",CIN,"WR",25335,,,,,,,,,,,,,,,,,,,,,,,,,,,"Malik Benson",LV,"WR",26012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Isaiah Davis",NYJ,"RB",25977,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oscar Delp",NO,"TE",25430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
